year,month,day,metric,count
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Agriculture Loan Repayments (misc),29
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Air Transport Security Fees,1
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Cash FTD's Received (Table IV),16885
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Commodity Credit Corporation programs,10
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Customs and Certain Excise Taxes,79
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Supplemental Security Income,2
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Unemployment,13
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Education Department programs,292
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Energy Department programs,11
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Estate and Gift Taxes,25
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Federal Reserve Earnings,0
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Foreign Military Sales Program,166
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Housing and Urban Development programs,2
2017,12,11,"Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Individual Income and Employment Taxes, Not Withheld",354
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Interest recd from cash investments,0
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Justice Department programs,66
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Postal Service,430
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Public Debt Cash Issues (Table III-B),761
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Emergency Prep & Response (DHS),58
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Thrift Savings Plan Transfer,104
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Total Other Deposits,161
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Change in Balance of Uncollected Funds,0
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Transfers from Depositaries,0
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Total Federal Reserve Account,19286
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Short-Term Cash Investments::Transfers from Federal Reserve Account (Table V),0
2017,12,11,Deposits and Withdrawals of Operating Cash::Deposits::Total Deposits (excluding transfers),19286
