year,month,day,ofns_desc,count
2009,4,4,RAPE,3
2009,4,4,ROBBERY,48
2009,4,4,SEX CRIMES,14
2009,4,4,THEFT-FRAUD,10
2009,4,4,UNAUTHORIZED USE OF A VEHICLE,6
2009,4,4,VEHICLE AND TRAFFIC LAWS,16
2009,4,5,ADMINISTRATIVE CODE,4
2009,4,5,ARSON,3
2009,4,5,ASSAULT 3 & RELATED OFFENSES,161
2009,4,5,BURGLARY,23
2009,4,5,CRIMINAL MISCHIEF & RELATED OF,163
2009,4,5,CRIMINAL TRESPASS,14
2009,4,5,DANGEROUS DRUGS,48
2009,4,5,DANGEROUS WEAPONS,23
2009,4,5,DISORDERLY CONDUCT,1
2009,4,5,FELONY ASSAULT,52
2009,4,5,FORGERY,6
2009,4,5,FRAUDS,6
2009,4,5,GRAND LARCENY,107
2009,4,5,GRAND LARCENY OF MOTOR VEHICLE,26
2009,4,5,HARRASSMENT 2,155
2009,4,5,INTOXICATED & IMPAIRED DRIVING,43
2009,4,5,JOSTLING,1
2009,4,5,MISCELLANEOUS PENAL LAW,23
2009,4,5,OFF. AGNST PUB ORD SENSBLTY &,71
2009,4,5,OFFENSES AGAINST PUBLIC ADMINI,29
2009,4,5,OFFENSES AGAINST THE PERSON,5
2009,4,5,OFFENSES INVOLVING FRAUD,7
2009,4,5,OTHER OFFENSES RELATED TO THEF,7
2009,4,5,PETIT LARCENY,176
2009,4,5,POSSESSION OF STOLEN PROPERTY,6
2009,4,5,RAPE,4
2009,4,5,ROBBERY,36
2009,4,5,SEX CRIMES,8
2009,4,5,THEFT-FRAUD,12
2009,4,5,UNAUTHORIZED USE OF A VEHICLE,3
2009,4,5,VEHICLE AND TRAFFIC LAWS,12
2009,4,6,ADMINISTRATIVE CODE,3
2009,4,6,ARSON,6
2009,4,6,ASSAULT 3 & RELATED OFFENSES,121
2009,4,6,BURGLARY,42
2009,4,6,CRIMINAL MISCHIEF & RELATED OF,121
2009,4,6,CRIMINAL TRESPASS,18
2009,4,6,DANGEROUS DRUGS,64
2009,4,6,DANGEROUS WEAPONS,14
2009,4,6,FELONY ASSAULT,30
2009,4,6,FORGERY,5
2009,4,6,FRAUDS,9
2009,4,6,GRAND LARCENY,81
2009,4,6,GRAND LARCENY OF MOTOR VEHICLE,17
2009,4,6,HARRASSMENT 2,152
2009,4,6,INTOXICATED & IMPAIRED DRIVING,9
2009,4,6,MISCELLANEOUS PENAL LAW,22
2009,4,6,NYS LAWS-UNCLASSIFIED FELONY,1
2009,4,6,OFF. AGNST PUB ORD SENSBLTY &,109
2009,4,6,OFFENSES AGAINST PUBLIC ADMINI,25
2009,4,6,OFFENSES AGAINST THE PERSON,3
2009,4,6,OTHER OFFENSES RELATED TO THEF,2
2009,4,6,PETIT LARCENY,216
2009,4,6,POSSESSION OF STOLEN PROPERTY,5
2009,4,6,PROSTITUTION & RELATED OFFENSES,1
2009,4,6,RAPE,4
2009,4,6,ROBBERY,48
2009,4,6,SEX CRIMES,16
2009,4,6,THEFT-FRAUD,20
2009,4,6,UNAUTHORIZED USE OF A VEHICLE,3
2009,4,6,VEHICLE AND TRAFFIC LAWS,19
2009,4,7,ADMINISTRATIVE CODE,2
2009,4,7,ARSON,5
2009,4,7,ASSAULT 3 & RELATED OFFENSES,111
2009,4,7,BURGLAR'S TOOLS,2
2009,4,7,BURGLARY,54
2009,4,7,CRIMINAL MISCHIEF & RELATED OF,148
2009,4,7,CRIMINAL TRESPASS,38
2009,4,7,DANGEROUS DRUGS,142
2009,4,7,DANGEROUS WEAPONS,43
2009,4,7,FELONY ASSAULT,37
2009,4,7,FORGERY,19
2009,4,7,FRAUDS,5
2009,4,7,GRAND LARCENY,110
2009,4,7,GRAND LARCENY OF MOTOR VEHICLE,28
2009,4,7,HARRASSMENT 2,153
2009,4,7,INTOXICATED & IMPAIRED DRIVING,11
2009,4,7,MISCELLANEOUS PENAL LAW,28
2009,4,7,NYS LAWS-UNCLASSIFIED FELONY,1
2009,4,7,OFF. AGNST PUB ORD SENSBLTY &,94
2009,4,7,OFFENSES AGAINST PUBLIC ADMINI,28
2009,4,7,OFFENSES AGAINST THE PERSON,3
2009,4,7,OFFENSES INVOLVING FRAUD,8
2009,4,7,OTHER OFFENSES RELATED TO THEF,2
2009,4,7,OTHER STATE LAWS (NON PENAL LA,2
2009,4,7,PETIT LARCENY,219
2009,4,7,POSSESSION OF STOLEN PROPERTY,5
2009,4,7,RAPE,4
2009,4,7,ROBBERY,45
2009,4,7,SEX CRIMES,11
2009,4,7,THEFT-FRAUD,18
2009,4,7,UNAUTHORIZED USE OF A VEHICLE,2
2009,4,7,VEHICLE AND TRAFFIC LAWS,13
2009,4,8,ADMINISTRATIVE CODE,2
2009,4,8,ARSON,2
2009,4,8,ASSAULT 3 & RELATED OFFENSES,132
2009,4,8,BURGLARY,62
2009,4,8,CRIMINAL MISCHIEF & RELATED OF,148
2009,4,8,CRIMINAL TRESPASS,37
2009,4,8,DANGEROUS DRUGS,139
2009,4,8,DANGEROUS WEAPONS,48
2009,4,8,DISORDERLY CONDUCT,1
2009,4,8,ENDAN WELFARE INCOMP,1
2009,4,8,FELONY ASSAULT,35
2009,4,8,FORGERY,19
2009,4,8,FRAUDS,11
2009,4,8,FRAUDULENT ACCOSTING,1
2009,4,8,GRAND LARCENY,103
2009,4,8,GRAND LARCENY OF MOTOR VEHICLE,18
2009,4,8,HARRASSMENT 2,158
2009,4,8,INTOXICATED & IMPAIRED DRIVING,9
2009,4,8,JOSTLING,1
2009,4,8,MISCELLANEOUS PENAL LAW,33
2009,4,8,MURDER & NON-NEGL. MANSLAUGHTER,1
2009,4,8,NYS LAWS-UNCLASSIFIED FELONY,1
2009,4,8,OFF. AGNST PUB ORD SENSBLTY &,106
2009,4,8,OFFENSES AGAINST PUBLIC ADMINI,35
2009,4,8,OFFENSES AGAINST THE PERSON,5
2009,4,8,OFFENSES INVOLVING FRAUD,11
2009,4,8,OTHER STATE LAWS (NON PENAL LA,6
2009,4,8,PETIT LARCENY,236
2009,4,8,POSSESSION OF STOLEN PROPERTY,10
2009,4,8,RAPE,2
2009,4,8,ROBBERY,49
2009,4,8,SEX CRIMES,12
2009,4,8,THEFT-FRAUD,13
2009,4,8,UNAUTHORIZED USE OF A VEHICLE,4
2009,4,8,UNLAWFUL POSS. WEAP. ON SCHOOL,1
2009,4,8,VEHICLE AND TRAFFIC LAWS,21
2009,4,9,ADMINISTRATIVE CODE,2
2009,4,9,ARSON,7
2009,4,9,ASSAULT 3 & RELATED OFFENSES,109
2009,4,9,BURGLAR'S TOOLS,1
2009,4,9,BURGLARY,48
2009,4,9,CRIMINAL MISCHIEF & RELATED OF,165
2009,4,9,CRIMINAL TRESPASS,28
2009,4,9,DANGEROUS DRUGS,163
2009,4,9,DANGEROUS WEAPONS,59
2009,4,9,FELONY ASSAULT,31
2009,4,9,FORGERY,19
2009,4,9,FRAUDS,6
2009,4,9,FRAUDULENT ACCOSTING,4
2009,4,9,GRAND LARCENY,96
2009,4,9,GRAND LARCENY OF MOTOR VEHICLE,30
2009,4,9,HARRASSMENT 2,143
2009,4,9,INTOXICATED & IMPAIRED DRIVING,24
2009,4,9,"LOITERING/GAMBLING (CARDS, DIC",1
2009,4,9,MISCELLANEOUS PENAL LAW,38
2009,4,9,MURDER & NON-NEGL. MANSLAUGHTER,3
2009,4,9,NYS LAWS-UNCLASSIFIED FELONY,2
2009,4,9,OFF. AGNST PUB ORD SENSBLTY &,90
2009,4,9,OFFENSES AGAINST PUBLIC ADMINI,35
2009,4,9,OFFENSES AGAINST THE PERSON,9
2009,4,9,OFFENSES INVOLVING FRAUD,13
2009,4,9,OFFENSES RELATED TO CHILDREN,5
2009,4,9,OTHER OFFENSES RELATED TO THEF,4
2009,4,9,OTHER STATE LAWS (NON PENAL LA,4
2009,4,9,PETIT LARCENY,223
2009,4,9,POSSESSION OF STOLEN PROPERTY,11
2009,4,9,RAPE,5
2009,4,9,ROBBERY,39
2009,4,9,SEX CRIMES,18
2009,4,9,THEFT OF SERVICES,2
2009,4,9,THEFT-FRAUD,12
2009,4,9,UNAUTHORIZED USE OF A VEHICLE,2
2009,4,9,VEHICLE AND TRAFFIC LAWS,11
2009,4,10,ADMINISTRATIVE CODE,1
2009,4,10,ARSON,5
2009,4,10,ASSAULT 3 & RELATED OFFENSES,116
2009,4,10,BURGLAR'S TOOLS,1
2009,4,10,BURGLARY,53
2009,4,10,CRIMINAL MISCHIEF & RELATED OF,170
2009,4,10,CRIMINAL TRESPASS,36
2009,4,10,DANGEROUS DRUGS,125
2009,4,10,DANGEROUS WEAPONS,59
2009,4,10,FELONY ASSAULT,35
2009,4,10,FORGERY,16
2009,4,10,FRAUDS,6
2009,4,10,FRAUDULENT ACCOSTING,1
2009,4,10,GAMBLING,2
2009,4,10,GRAND LARCENY,95
2009,4,10,GRAND LARCENY OF MOTOR VEHICLE,26
2009,4,10,HARRASSMENT 2,147
2009,4,10,INTOXICATED & IMPAIRED DRIVING,34
2009,4,10,MISCELLANEOUS PENAL LAW,33
2009,4,10,NYS LAWS-UNCLASSIFIED FELONY,1
2009,4,10,OFF. AGNST PUB ORD SENSBLTY &,92
2009,4,10,OFFENSES AGAINST PUBLIC ADMINI,31
2009,4,10,OFFENSES AGAINST THE PERSON,4
2009,4,10,OFFENSES INVOLVING FRAUD,4
2009,4,10,OTHER OFFENSES RELATED TO THEF,2
2009,4,10,PETIT LARCENY,224
2009,4,10,PETIT LARCENY OF MOTOR VEHICLE,1
2009,4,10,POSSESSION OF STOLEN PROPERTY,7
2009,4,10,RAPE,1
2009,4,10,ROBBERY,33
2009,4,10,SEX CRIMES,19
2009,4,10,THEFT-FRAUD,21
2009,4,10,UNAUTHORIZED USE OF A VEHICLE,2
2009,4,10,VEHICLE AND TRAFFIC LAWS,20
2009,4,11,ADMINISTRATIVE CODE,6
2009,4,11,ARSON,4
2009,4,11,ASSAULT 3 & RELATED OFFENSES,138
2009,4,11,BURGLARY,25
2009,4,11,CRIMINAL MISCHIEF & RELATED OF,138
2009,4,11,CRIMINAL TRESPASS,27
2009,4,11,DANGEROUS DRUGS,133
2009,4,11,DANGEROUS WEAPONS,42
2009,4,11,DISORDERLY CONDUCT,1
2009,4,11,FELONY ASSAULT,44
2009,4,11,FORGERY,8
2009,4,11,FRAUDS,6
2009,4,11,GAMBLING,1
2009,4,11,GRAND LARCENY,102
2009,4,11,GRAND LARCENY OF MOTOR VEHICLE,24
2009,4,11,HARRASSMENT 2,146
2009,4,11,INTOXICATED & IMPAIRED DRIVING,42
2009,4,11,JOSTLING,1
2009,4,11,MISCELLANEOUS PENAL LAW,28
2009,4,11,MURDER & NON-NEGL. MANSLAUGHTER,1
2009,4,11,OFF. AGNST PUB ORD SENSBLTY &,56
2009,4,11,OFFENSES AGAINST PUBLIC ADMINI,20
2009,4,11,OFFENSES AGAINST THE PERSON,6
2009,4,11,OFFENSES INVOLVING FRAUD,3
2009,4,11,OTHER OFFENSES RELATED TO THEF,2
2009,4,11,OTHER STATE LAWS (NON PENAL LA,1
2009,4,11,PETIT LARCENY,166
2009,4,11,POSSESSION OF STOLEN PROPERTY,5
2009,4,11,RAPE,3
2009,4,11,ROBBERY,41
2009,4,11,SEX CRIMES,9
2009,4,11,THEFT-FRAUD,9
2009,4,11,UNAUTHORIZED USE OF A VEHICLE,4
2009,4,11,VEHICLE AND TRAFFIC LAWS,11
2009,4,12,ADMINISTRATIVE CODE,2
2009,4,12,ARSON,3
2009,4,12,ASSAULT 3 & RELATED OFFENSES,149
2009,4,12,BURGLARY,18
2009,4,12,CRIMINAL MISCHIEF & RELATED OF,121
2009,4,12,CRIMINAL TRESPASS,17
2009,4,12,DANGEROUS DRUGS,26
2009,4,12,DANGEROUS WEAPONS,20
2009,4,12,FELONY ASSAULT,62
2009,4,12,FORGERY,6
2009,4,12,FRAUDS,5
2009,4,12,FRAUDULENT ACCOSTING,1
2009,4,12,GRAND LARCENY,67
2009,4,12,GRAND LARCENY OF MOTOR VEHICLE,28
2009,4,12,HARRASSMENT 2,134
2009,4,12,INTOXICATED & IMPAIRED DRIVING,42
2009,4,12,MISCELLANEOUS PENAL LAW,30
2009,4,12,OFF. AGNST PUB ORD SENSBLTY &,75
2009,4,12,OFFENSES AGAINST PUBLIC ADMINI,26
2009,4,12,OFFENSES AGAINST THE PERSON,1
2009,4,12,OFFENSES INVOLVING FRAUD,1
2009,4,12,OTHER OFFENSES RELATED TO THEF,2
2009,4,12,OTHER STATE LAWS (NON PENAL LA,1
2009,4,12,PETIT LARCENY,175
2009,4,12,POSSESSION OF STOLEN PROPERTY,1
2009,4,12,RAPE,4
2009,4,12,ROBBERY,40
2009,4,12,SEX CRIMES,7
2009,4,12,THEFT-FRAUD,10
2009,4,12,UNAUTHORIZED USE OF A VEHICLE,2
2009,4,12,VEHICLE AND TRAFFIC LAWS,15
2009,4,13,ADMINISTRATIVE CODE,2
2009,4,13,ARSON,4
2009,4,13,ASSAULT 3 & RELATED OFFENSES,99
2009,4,13,BURGLARY,31
2009,4,13,CRIMINAL MISCHIEF & RELATED OF,121
2009,4,13,CRIMINAL TRESPASS,16
2009,4,13,DANGEROUS DRUGS,49
2009,4,13,DANGEROUS WEAPONS,23
2009,4,13,DISORDERLY CONDUCT,1
2009,4,13,FELONY ASSAULT,54
2009,4,13,FORGERY,9
2009,4,13,FRAUDS,8
2009,4,13,GAMBLING,1
2009,4,13,GRAND LARCENY,95
2009,4,13,GRAND LARCENY OF MOTOR VEHICLE,19
2009,4,13,HARRASSMENT 2,149
2009,4,13,INTOXICATED & IMPAIRED DRIVING,14
2009,4,13,MISCELLANEOUS PENAL LAW,37
2009,4,13,MURDER & NON-NEGL. MANSLAUGHTER,1
2009,4,13,NYS LAWS-UNCLASSIFIED FELONY,4
2009,4,13,OFF. AGNST PUB ORD SENSBLTY &,100
2009,4,13,OFFENSES AGAINST PUBLIC ADMINI,32
2009,4,13,OFFENSES AGAINST THE PERSON,5
2009,4,13,OFFENSES INVOLVING FRAUD,1
2009,4,13,OTHER OFFENSES RELATED TO THEF,3
2009,4,13,PETIT LARCENY,201
2009,4,13,POSSESSION OF STOLEN PROPERTY,6
2009,4,13,RAPE,4
2009,4,13,ROBBERY,37
2009,4,13,SEX CRIMES,9
2009,4,13,THEFT-FRAUD,19
2009,4,13,UNAUTHORIZED USE OF A VEHICLE,3
2009,4,13,VEHICLE AND TRAFFIC LAWS,12
2009,4,14,ADMINISTRATIVE CODE,2
2009,4,14,ARSON,2
2009,4,14,ASSAULT 3 & RELATED OFFENSES,107
2009,4,14,BURGLAR'S TOOLS,1
2009,4,14,BURGLARY,59
2009,4,14,CRIMINAL MISCHIEF & RELATED OF,121
2009,4,14,CRIMINAL TRESPASS,34
2009,4,14,DANGEROUS DRUGS,113
2009,4,14,DANGEROUS WEAPONS,31
2009,4,14,FELONY ASSAULT,25
2009,4,14,FORGERY,19
2009,4,14,FRAUDS,11
2009,4,14,GRAND LARCENY,104
2009,4,14,GRAND LARCENY OF MOTOR VEHICLE,24
2009,4,14,HARRASSMENT 2,130
2009,4,14,INTOXICATED & IMPAIRED DRIVING,9
2009,4,14,KIDNAPPING & RELATED OFFENSES,2
2009,4,14,MISCELLANEOUS PENAL LAW,28
2009,4,14,MURDER & NON-NEGL. MANSLAUGHTER,1
2009,4,14,OFF. AGNST PUB ORD SENSBLTY &,83
2009,4,14,OFFENSES AGAINST PUBLIC ADMINI,25
2009,4,14,OFFENSES AGAINST THE PERSON,4
2009,4,14,OFFENSES INVOLVING FRAUD,10
2009,4,14,OTHER OFFENSES RELATED TO THEF,1
2009,4,14,OTHER STATE LAWS (NON PENAL LA,2
2009,4,14,PETIT LARCENY,213
2009,4,14,PETIT LARCENY OF MOTOR VEHICLE,2
2009,4,14,POSSESSION OF STOLEN PROPERTY,10
2009,4,14,PROSTITUTION & RELATED OFFENSES,1
2009,4,14,ROBBERY,34
2009,4,14,SEX CRIMES,9
2009,4,14,THEFT OF SERVICES,1
2009,4,14,THEFT-FRAUD,11
2009,4,14,UNAUTHORIZED USE OF A VEHICLE,3
2009,4,14,VEHICLE AND TRAFFIC LAWS,12
2009,4,15,ADMINISTRATIVE CODE,3
2009,4,15,ARSON,4
2009,4,15,ASSAULT 3 & RELATED OFFENSES,108
2009,4,15,BURGLARY,49
2009,4,15,CRIMINAL MISCHIEF & RELATED OF,156
2009,4,15,CRIMINAL TRESPASS,38
2009,4,15,DANGEROUS DRUGS,135
2009,4,15,DANGEROUS WEAPONS,37
2009,4,15,DISORDERLY CONDUCT,1
2009,4,15,FELONY ASSAULT,29
2009,4,15,FORGERY,22
2009,4,15,FRAUDS,15
2009,4,15,FRAUDULENT ACCOSTING,1
2009,4,15,GRAND LARCENY,83
2009,4,15,GRAND LARCENY OF MOTOR VEHICLE,24
2009,4,15,HARRASSMENT 2,129
2009,4,15,HOMICIDE-NEGLIGENT-VEHICLE,1
2009,4,15,INTOXICATED & IMPAIRED DRIVING,13
2009,4,15,MISCELLANEOUS PENAL LAW,32
2009,4,15,NYS LAWS-UNCLASSIFIED FELONY,1
2009,4,15,OFF. AGNST PUB ORD SENSBLTY &,97
2009,4,15,OFFENSES AGAINST PUBLIC ADMINI,27
2009,4,15,OFFENSES AGAINST THE PERSON,3
2009,4,15,OFFENSES INVOLVING FRAUD,1
2009,4,15,OFFENSES RELATED TO CHILDREN,1
2009,4,15,OTHER OFFENSES RELATED TO THEF,2
2009,4,15,OTHER STATE LAWS (NON PENAL LA,2
2009,4,15,PETIT LARCENY,203
2009,4,15,POSSESSION OF STOLEN PROPERTY,7
2009,4,15,PROSTITUTION & RELATED OFFENSES,1
2009,4,15,RAPE,2
2009,4,15,ROBBERY,32
2009,4,15,SEX CRIMES,11
2009,4,15,THEFT-FRAUD,30
2009,4,15,UNAUTHORIZED USE OF A VEHICLE,4
2009,4,15,VEHICLE AND TRAFFIC LAWS,11
2009,4,16,ADMINISTRATIVE CODE,2
2009,4,16,ARSON,4
2009,4,16,ASSAULT 3 & RELATED OFFENSES,111
2009,4,16,BURGLARY,42
2009,4,16,CRIMINAL MISCHIEF & RELATED OF,130
2009,4,16,CRIMINAL TRESPASS,24
2009,4,16,DANGEROUS DRUGS,120
2009,4,16,DANGEROUS WEAPONS,49
2009,4,16,FELONY ASSAULT,40
2009,4,16,FORGERY,14
2009,4,16,FRAUDS,12
2009,4,16,GRAND LARCENY,105
2009,4,16,GRAND LARCENY OF MOTOR VEHICLE,27
2009,4,16,HARRASSMENT 2,135
2009,4,16,INTOXICATED & IMPAIRED DRIVING,25
2009,4,16,MISCELLANEOUS PENAL LAW,30
2009,4,16,NYS LAWS-UNCLASSIFIED FELONY,1
2009,4,16,OFF. AGNST PUB ORD SENSBLTY &,93
2009,4,16,OFFENSES AGAINST PUBLIC ADMINI,40
2009,4,16,OFFENSES AGAINST THE PERSON,4
2009,4,16,OFFENSES INVOLVING FRAUD,10
2009,4,16,OTHER OFFENSES RELATED TO THEF,3
2009,4,16,OTHER STATE LAWS (NON PENAL LA,3
2009,4,16,PETIT LARCENY,198
2009,4,16,PETIT LARCENY OF MOTOR VEHICLE,1
2009,4,16,POSSESSION OF STOLEN PROPERTY,18
2009,4,16,RAPE,2
2009,4,16,ROBBERY,36
2009,4,16,SEX CRIMES,11
2009,4,16,THEFT OF SERVICES,1
2009,4,16,THEFT-FRAUD,18
2009,4,16,UNAUTHORIZED USE OF A VEHICLE,4
2009,4,16,VEHICLE AND TRAFFIC LAWS,12
2009,4,17,ADMINISTRATIVE CODE,6
2009,4,17,ARSON,5
2009,4,17,ASSAULT 3 & RELATED OFFENSES,124
2009,4,17,BURGLARY,64
2009,4,17,CRIMINAL MISCHIEF & RELATED OF,191
2009,4,17,CRIMINAL TRESPASS,21
2009,4,17,DANGEROUS DRUGS,132
2009,4,17,DANGEROUS WEAPONS,56
2009,4,17,DISORDERLY CONDUCT,1
2009,4,17,FELONY ASSAULT,57
2009,4,17,FORGERY,18
2009,4,17,FRAUDS,9
2009,4,17,GAMBLING,2
2009,4,17,GRAND LARCENY,92
2009,4,17,GRAND LARCENY OF MOTOR VEHICLE,24
2009,4,17,HARRASSMENT 2,142
2009,4,17,INTOXICATED & IMPAIRED DRIVING,29
2009,4,17,KIDNAPPING & RELATED OFFENSES,1
2009,4,17,"LOITERING/GAMBLING (CARDS, DIC",2
2009,4,17,MISCELLANEOUS PENAL LAW,46
2009,4,17,MURDER & NON-NEGL. MANSLAUGHTER,2
2009,4,17,NYS LAWS-UNCLASSIFIED FELONY,1
2009,4,17,OFF. AGNST PUB ORD SENSBLTY &,82
2009,4,17,OFFENSES AGAINST PUBLIC ADMINI,32
2009,4,17,OFFENSES AGAINST THE PERSON,2
2009,4,17,OFFENSES INVOLVING FRAUD,3
2009,4,17,OTHER OFFENSES RELATED TO THEF,1
2009,4,17,OTHER STATE LAWS,1
2009,4,17,OTHER STATE LAWS (NON PENAL LA,2
2009,4,17,PETIT LARCENY,231
2009,4,17,POSSESSION OF STOLEN PROPERTY,12
2009,4,17,RAPE,2
2009,4,17,ROBBERY,37
2009,4,17,SEX CRIMES,13
2009,4,17,THEFT-FRAUD,11
2009,4,17,UNAUTHORIZED USE OF A VEHICLE,3
2009,4,17,VEHICLE AND TRAFFIC LAWS,18
2009,4,18,ADMINISTRATIVE CODE,7
2009,4,18,ARSON,12
2009,4,18,ASSAULT 3 & RELATED OFFENSES,166
2009,4,18,BURGLAR'S TOOLS,1
2009,4,18,BURGLARY,31
2009,4,18,CRIMINAL MISCHIEF & RELATED OF,172
2009,4,18,CRIMINAL TRESPASS,13
2009,4,18,DANGEROUS DRUGS,95
2009,4,18,DANGEROUS WEAPONS,43
2009,4,18,FELONY ASSAULT,70
2009,4,18,FORGERY,7
2009,4,18,FRAUDS,7
2009,4,18,FRAUDULENT ACCOSTING,5
2009,4,18,GAMBLING,1
2009,4,18,GRAND LARCENY,103
2009,4,18,GRAND LARCENY OF MOTOR VEHICLE,27
2009,4,18,HARRASSMENT 2,173
2009,4,18,INTOXICATED & IMPAIRED DRIVING,33
2009,4,18,MISCELLANEOUS PENAL LAW,30
2009,4,18,MURDER & NON-NEGL. MANSLAUGHTER,3
2009,4,18,OFF. AGNST PUB ORD SENSBLTY &,94
2009,4,18,OFFENSES AGAINST PUBLIC ADMINI,38
2009,4,18,OFFENSES AGAINST THE PERSON,2
2009,4,18,OFFENSES INVOLVING FRAUD,2
2009,4,18,OTHER OFFENSES RELATED TO THEF,3
2009,4,18,OTHER STATE LAWS (NON PENAL LA,3
2009,4,18,PETIT LARCENY,209
2009,4,18,POSSESSION OF STOLEN PROPERTY,13
2009,4,18,RAPE,5
2009,4,18,ROBBERY,38
2009,4,18,SEX CRIMES,13
2009,4,18,THEFT-FRAUD,3
2009,4,18,UNAUTHORIZED USE OF A VEHICLE,2
2009,4,18,VEHICLE AND TRAFFIC LAWS,10
2009,4,19,ADMINISTRATIVE CODE,2
2009,4,19,ARSON,4
2009,4,19,ASSAULT 3 & RELATED OFFENSES,161
2009,4,19,BURGLARY,24
2009,4,19,CRIMINAL MISCHIEF & RELATED OF,120
2009,4,19,CRIMINAL TRESPASS,23
2009,4,19,DANGEROUS DRUGS,55
2009,4,19,DANGEROUS WEAPONS,27
2009,4,19,DISORDERLY CONDUCT,1
2009,4,19,FELONY ASSAULT,45
2009,4,19,FORGERY,2
2009,4,19,FRAUDS,4
2009,4,19,GAMBLING,2
2009,4,19,GRAND LARCENY,73
2009,4,19,GRAND LARCENY OF MOTOR VEHICLE,24
2009,4,19,HARRASSMENT 2,137
2009,4,19,INTOXICATED & IMPAIRED DRIVING,25
2009,4,19,KIDNAPPING & RELATED OFFENSES,1
2009,4,19,MISCELLANEOUS PENAL LAW,32
2009,4,19,MURDER & NON-NEGL. MANSLAUGHTER,1
2009,4,19,NYS LAWS-UNCLASSIFIED FELONY,1
2009,4,19,OFF. AGNST PUB ORD SENSBLTY &,77
2009,4,19,OFFENSES AGAINST PUBLIC ADMINI,28
2009,4,19,OFFENSES AGAINST THE PERSON,2
2009,4,19,OFFENSES INVOLVING FRAUD,4
2009,4,19,OTHER OFFENSES RELATED TO THEF,4
2009,4,19,PETIT LARCENY,182
2009,4,19,PROSTITUTION & RELATED OFFENSES,1
2009,4,19,RAPE,3
2009,4,19,ROBBERY,31
2009,4,19,SEX CRIMES,12
2009,4,19,THEFT-FRAUD,7
2009,4,19,UNAUTHORIZED USE OF A VEHICLE,2
2009,4,19,VEHICLE AND TRAFFIC LAWS,13
2009,4,20,ADMINISTRATIVE CODE,6
2009,4,20,ARSON,2
2009,4,20,ASSAULT 3 & RELATED OFFENSES,106
2009,4,20,BURGLARY,62
2009,4,20,CRIMINAL MISCHIEF & RELATED OF,137
2009,4,20,CRIMINAL TRESPASS,15
2009,4,20,DANGEROUS DRUGS,50
2009,4,20,DANGEROUS WEAPONS,11
2009,4,20,FELONY ASSAULT,28
2009,4,20,FORGERY,11
2009,4,20,FRAUDS,12
2009,4,20,FRAUDULENT ACCOSTING,1
2009,4,20,GRAND LARCENY,112
2009,4,20,GRAND LARCENY OF MOTOR VEHICLE,30
2009,4,20,HARRASSMENT 2,160
2009,4,20,INTOXICATED & IMPAIRED DRIVING,11
2009,4,20,KIDNAPPING & RELATED OFFENSES,2
2009,4,20,MISCELLANEOUS PENAL LAW,30
2009,4,20,MURDER & NON-NEGL. MANSLAUGHTER,2
2009,4,20,NYS LAWS-UNCLASSIFIED FELONY,2
2009,4,20,OFF. AGNST PUB ORD SENSBLTY &,96
2009,4,20,OFFENSES AGAINST PUBLIC ADMINI,29
2009,4,20,OFFENSES INVOLVING FRAUD,1
2009,4,20,OTHER OFFENSES RELATED TO THEF,2
2009,4,20,OTHER STATE LAWS (NON PENAL LA,1
2009,4,20,PETIT LARCENY,191
2009,4,20,POSSESSION OF STOLEN PROPERTY,9
2009,4,20,RAPE,2
2009,4,20,ROBBERY,40
2009,4,20,SEX CRIMES,13
2009,4,20,THEFT OF SERVICES,1
2009,4,20,THEFT-FRAUD,22
2009,4,20,UNAUTHORIZED USE OF A VEHICLE,2
2009,4,20,VEHICLE AND TRAFFIC LAWS,11
2009,4,21,ADMINISTRATIVE CODE,1
2009,4,21,ARSON,2
2009,4,21,ASSAULT 3 & RELATED OFFENSES,156
2009,4,21,BURGLARY,54
2009,4,21,CHILD ABANDONMENT/NON SUPPORT,1
2009,4,21,CRIMINAL MISCHIEF & RELATED OF,159
2009,4,21,CRIMINAL TRESPASS,11
2009,4,21,DANGEROUS DRUGS,128
2009,4,21,DANGEROUS WEAPONS,42
2009,4,21,FELONY ASSAULT,40
2009,4,21,FORGERY,16
2009,4,21,FRAUDS,14
2009,4,21,FRAUDULENT ACCOSTING,3
2009,4,21,GRAND LARCENY,97
2009,4,21,GRAND LARCENY OF MOTOR VEHICLE,21
2009,4,21,HARRASSMENT 2,160
2009,4,21,INTOXICATED & IMPAIRED DRIVING,5
2009,4,21,JOSTLING,1
2009,4,21,MISCELLANEOUS PENAL LAW,29
2009,4,21,MURDER & NON-NEGL. MANSLAUGHTER,2
2009,4,21,OFF. AGNST PUB ORD SENSBLTY &,78
2009,4,21,OFFENSES AGAINST PUBLIC ADMINI,28
2009,4,21,OFFENSES AGAINST THE PERSON,3
2009,4,21,OFFENSES INVOLVING FRAUD,9
2009,4,21,OTHER OFFENSES RELATED TO THEF,1
2009,4,21,PETIT LARCENY,253
2009,4,21,POSSESSION OF STOLEN PROPERTY,10
2009,4,21,PROSTITUTION & RELATED OFFENSES,3
2009,4,21,ROBBERY,34
2009,4,21,SEX CRIMES,13
2009,4,21,THEFT-FRAUD,16
2009,4,21,UNAUTHORIZED USE OF A VEHICLE,1
