year,month,day,ofns_desc,count
2010,1,4,OFFENSES INVOLVING FRAUD,5
2010,1,4,OTHER OFFENSES RELATED TO THEF,1
2010,1,4,OTHER STATE LAWS (NON PENAL LA,1
2010,1,4,PETIT LARCENY,225
2010,1,4,POSSESSION OF STOLEN PROPERTY,8
2010,1,4,RAPE,2
2010,1,4,ROBBERY,47
2010,1,4,SEX CRIMES,11
2010,1,4,THEFT-FRAUD,14
2010,1,4,UNAUTHORIZED USE OF A VEHICLE,5
2010,1,4,VEHICLE AND TRAFFIC LAWS,15
2010,1,5,ADMINISTRATIVE CODE,6
2010,1,5,ALCOHOLIC BEVERAGE CONTROL LAW,1
2010,1,5,ARSON,4
2010,1,5,ASSAULT 3 & RELATED OFFENSES,104
2010,1,5,BURGLAR'S TOOLS,1
2010,1,5,BURGLARY,55
2010,1,5,CRIMINAL MISCHIEF & RELATED OF,155
2010,1,5,CRIMINAL TRESPASS,29
2010,1,5,DANGEROUS DRUGS,121
2010,1,5,DANGEROUS WEAPONS,41
2010,1,5,DISORDERLY CONDUCT,1
2010,1,5,FELONY ASSAULT,25
2010,1,5,FORGERY,18
2010,1,5,FRAUDS,8
2010,1,5,GRAND LARCENY,92
2010,1,5,GRAND LARCENY OF MOTOR VEHICLE,16
2010,1,5,HARRASSMENT 2,142
2010,1,5,INTOXICATED & IMPAIRED DRIVING,9
2010,1,5,KIDNAPPING & RELATED OFFENSES,1
2010,1,5,MISCELLANEOUS PENAL LAW,29
2010,1,5,MURDER & NON-NEGL. MANSLAUGHTER,1
2010,1,5,OFF. AGNST PUB ORD SENSBLTY &,91
2010,1,5,OFFENSES AGAINST PUBLIC ADMINI,30
2010,1,5,OFFENSES INVOLVING FRAUD,1
2010,1,5,OFFENSES RELATED TO CHILDREN,1
2010,1,5,OTHER OFFENSES RELATED TO THEF,2
2010,1,5,OTHER STATE LAWS (NON PENAL LA,2
2010,1,5,PETIT LARCENY,218
2010,1,5,PETIT LARCENY OF MOTOR VEHICLE,1
2010,1,5,POSSESSION OF STOLEN PROPERTY,13
2010,1,5,RAPE,6
2010,1,5,ROBBERY,57
2010,1,5,SEX CRIMES,13
2010,1,5,THEFT OF SERVICES,2
2010,1,5,THEFT-FRAUD,22
2010,1,5,VEHICLE AND TRAFFIC LAWS,29
2010,1,6,ADMINISTRATIVE CODE,4
2010,1,6,ALCOHOLIC BEVERAGE CONTROL LAW,2
2010,1,6,ARSON,3
2010,1,6,ASSAULT 3 & RELATED OFFENSES,104
2010,1,6,BURGLARY,77
2010,1,6,CRIMINAL MISCHIEF & RELATED OF,118
2010,1,6,CRIMINAL TRESPASS,40
2010,1,6,DANGEROUS DRUGS,147
2010,1,6,DANGEROUS WEAPONS,49
2010,1,6,DISORDERLY CONDUCT,1
2010,1,6,FELONY ASSAULT,36
2010,1,6,FORGERY,20
2010,1,6,FRAUDS,7
2010,1,6,GRAND LARCENY,107
2010,1,6,GRAND LARCENY OF MOTOR VEHICLE,22
2010,1,6,HARRASSMENT 2,167
2010,1,6,INTOXICATED & IMPAIRED DRIVING,14
2010,1,6,MISCELLANEOUS PENAL LAW,42
2010,1,6,NYS LAWS-UNCLASSIFIED FELONY,3
2010,1,6,OFF. AGNST PUB ORD SENSBLTY &,90
2010,1,6,OFFENSES AGAINST PUBLIC ADMINI,36
2010,1,6,OFFENSES AGAINST PUBLIC SAFETY,1
2010,1,6,OFFENSES AGAINST THE PERSON,4
2010,1,6,OFFENSES INVOLVING FRAUD,4
2010,1,6,OTHER OFFENSES RELATED TO THEF,3
2010,1,6,PETIT LARCENY,199
2010,1,6,POSSESSION OF STOLEN PROPERTY,12
2010,1,6,PROSTITUTION & RELATED OFFENSES,1
2010,1,6,RAPE,1
2010,1,6,ROBBERY,62
2010,1,6,SEX CRIMES,10
2010,1,6,THEFT-FRAUD,11
2010,1,6,UNAUTHORIZED USE OF A VEHICLE,7
2010,1,6,VEHICLE AND TRAFFIC LAWS,22
2010,1,7,ADMINISTRATIVE CODE,5
2010,1,7,ARSON,4
2010,1,7,ASSAULT 3 & RELATED OFFENSES,124
2010,1,7,BURGLARY,62
2010,1,7,CRIMINAL MISCHIEF & RELATED OF,147
2010,1,7,CRIMINAL TRESPASS,45
2010,1,7,DANGEROUS DRUGS,139
2010,1,7,DANGEROUS WEAPONS,60
2010,1,7,FELONY ASSAULT,40
2010,1,7,FORGERY,15
2010,1,7,FRAUDS,13
2010,1,7,GRAND LARCENY,124
2010,1,7,GRAND LARCENY OF MOTOR VEHICLE,26
2010,1,7,HARRASSMENT 2,173
2010,1,7,HOMICIDE-NEGLIGENT-VEHICLE,1
2010,1,7,INTOXICATED & IMPAIRED DRIVING,13
2010,1,7,KIDNAPPING & RELATED OFFENSES,2
2010,1,7,"LOITERING/GAMBLING (CARDS, DIC",3
2010,1,7,MISCELLANEOUS PENAL LAW,32
2010,1,7,NYS LAWS-UNCLASSIFIED FELONY,1
2010,1,7,OFF. AGNST PUB ORD SENSBLTY &,98
2010,1,7,OFFENSES AGAINST PUBLIC ADMINI,23
2010,1,7,OFFENSES AGAINST PUBLIC SAFETY,1
2010,1,7,OFFENSES AGAINST THE PERSON,2
2010,1,7,OFFENSES INVOLVING FRAUD,15
2010,1,7,OTHER OFFENSES RELATED TO THEF,2
2010,1,7,OTHER STATE LAWS (NON PENAL LA,1
2010,1,7,PETIT LARCENY,212
2010,1,7,POSSESSION OF STOLEN PROPERTY,16
2010,1,7,RAPE,3
2010,1,7,ROBBERY,74
2010,1,7,SEX CRIMES,20
2010,1,7,THEFT-FRAUD,17
2010,1,7,UNAUTHORIZED USE OF A VEHICLE,3
2010,1,7,VEHICLE AND TRAFFIC LAWS,23
2010,1,8,ADMINISTRATIVE CODE,4
2010,1,8,ARSON,2
2010,1,8,ASSAULT 3 & RELATED OFFENSES,130
2010,1,8,BURGLARY,76
2010,1,8,CRIMINAL MISCHIEF & RELATED OF,152
2010,1,8,CRIMINAL TRESPASS,55
2010,1,8,DANGEROUS DRUGS,126
2010,1,8,DANGEROUS WEAPONS,55
2010,1,8,DISORDERLY CONDUCT,1
2010,1,8,FELONY ASSAULT,32
2010,1,8,FORGERY,17
2010,1,8,FRAUDS,12
2010,1,8,FRAUDULENT ACCOSTING,2
2010,1,8,GRAND LARCENY,98
2010,1,8,GRAND LARCENY OF MOTOR VEHICLE,25
2010,1,8,HARRASSMENT 2,157
2010,1,8,INTOXICATED & IMPAIRED DRIVING,21
2010,1,8,KIDNAPPING & RELATED OFFENSES,1
2010,1,8,MISCELLANEOUS PENAL LAW,22
2010,1,8,MURDER & NON-NEGL. MANSLAUGHTER,1
2010,1,8,NYS LAWS-UNCLASSIFIED FELONY,2
2010,1,8,OFF. AGNST PUB ORD SENSBLTY &,69
2010,1,8,OFFENSES AGAINST PUBLIC ADMINI,29
2010,1,8,OFFENSES AGAINST THE PERSON,3
2010,1,8,OFFENSES INVOLVING FRAUD,9
2010,1,8,OFFENSES RELATED TO CHILDREN,1
2010,1,8,OTHER OFFENSES RELATED TO THEF,2
2010,1,8,OTHER STATE LAWS (NON PENAL LA,1
2010,1,8,PETIT LARCENY,255
2010,1,8,POSSESSION OF STOLEN PROPERTY,10
2010,1,8,RAPE,2
2010,1,8,ROBBERY,58
2010,1,8,SEX CRIMES,15
2010,1,8,THEFT OF SERVICES,1
2010,1,8,THEFT-FRAUD,18
2010,1,8,UNAUTHORIZED USE OF A VEHICLE,6
2010,1,8,VEHICLE AND TRAFFIC LAWS,22
2010,1,9,ADMINISTRATIVE CODE,3
2010,1,9,ARSON,9
2010,1,9,ASSAULT 3 & RELATED OFFENSES,129
2010,1,9,BURGLARY,34
2010,1,9,CRIMINAL MISCHIEF & RELATED OF,141
2010,1,9,CRIMINAL TRESPASS,37
2010,1,9,DANGEROUS DRUGS,109
2010,1,9,DANGEROUS WEAPONS,49
2010,1,9,DISORDERLY CONDUCT,1
2010,1,9,FELONY ASSAULT,45
2010,1,9,FORGERY,16
2010,1,9,FRAUDS,6
2010,1,9,FRAUDULENT ACCOSTING,1
2010,1,9,GRAND LARCENY,80
2010,1,9,GRAND LARCENY OF MOTOR VEHICLE,27
2010,1,9,HARRASSMENT 2,143
2010,1,9,INTOXICATED & IMPAIRED DRIVING,28
2010,1,9,MISCELLANEOUS PENAL LAW,30
2010,1,9,MURDER & NON-NEGL. MANSLAUGHTER,1
2010,1,9,OFF. AGNST PUB ORD SENSBLTY &,52
2010,1,9,OFFENSES AGAINST PUBLIC ADMINI,23
2010,1,9,OFFENSES AGAINST THE PERSON,3
2010,1,9,OFFENSES INVOLVING FRAUD,3
2010,1,9,OTHER OFFENSES RELATED TO THEF,2
2010,1,9,PETIT LARCENY,209
2010,1,9,POSSESSION OF STOLEN PROPERTY,12
2010,1,9,RAPE,3
2010,1,9,ROBBERY,51
2010,1,9,SEX CRIMES,11
2010,1,9,THEFT-FRAUD,11
2010,1,9,UNAUTHORIZED USE OF A VEHICLE,3
2010,1,9,VEHICLE AND TRAFFIC LAWS,22
2010,1,10,ADMINISTRATIVE CODE,1
2010,1,10,ALCOHOLIC BEVERAGE CONTROL LAW,1
2010,1,10,ARSON,6
2010,1,10,ASSAULT 3 & RELATED OFFENSES,115
2010,1,10,BURGLAR'S TOOLS,1
2010,1,10,BURGLARY,33
2010,1,10,CRIMINAL MISCHIEF & RELATED OF,148
2010,1,10,CRIMINAL TRESPASS,18
2010,1,10,DANGEROUS DRUGS,65
2010,1,10,DANGEROUS WEAPONS,29
2010,1,10,FELONY ASSAULT,53
2010,1,10,FORGERY,10
2010,1,10,FRAUDS,9
2010,1,10,FRAUDULENT ACCOSTING,1
2010,1,10,GRAND LARCENY,84
2010,1,10,GRAND LARCENY OF MOTOR VEHICLE,29
2010,1,10,HARRASSMENT 2,137
2010,1,10,INTOXICATED & IMPAIRED DRIVING,35
2010,1,10,MISCELLANEOUS PENAL LAW,15
2010,1,10,NYS LAWS-UNCLASSIFIED FELONY,2
2010,1,10,OFF. AGNST PUB ORD SENSBLTY &,81
2010,1,10,OFFENSES AGAINST PUBLIC ADMINI,17
2010,1,10,OFFENSES AGAINST THE PERSON,1
2010,1,10,OFFENSES INVOLVING FRAUD,9
2010,1,10,OTHER OFFENSES RELATED TO THEF,1
2010,1,10,PETIT LARCENY,206
2010,1,10,POSSESSION OF STOLEN PROPERTY,5
2010,1,10,RAPE,6
2010,1,10,ROBBERY,55
2010,1,10,SEX CRIMES,7
2010,1,10,THEFT-FRAUD,13
2010,1,10,VEHICLE AND TRAFFIC LAWS,13
2010,1,11,ADMINISTRATIVE CODE,1
2010,1,11,ARSON,9
2010,1,11,ASSAULT 3 & RELATED OFFENSES,118
2010,1,11,BURGLARY,58
2010,1,11,CRIMINAL MISCHIEF & RELATED OF,148
2010,1,11,CRIMINAL TRESPASS,18
2010,1,11,DANGEROUS DRUGS,66
2010,1,11,DANGEROUS WEAPONS,23
2010,1,11,FELONY ASSAULT,29
2010,1,11,FORGERY,12
2010,1,11,FRAUDS,12
2010,1,11,FRAUDULENT ACCOSTING,1
2010,1,11,GRAND LARCENY,72
2010,1,11,GRAND LARCENY OF MOTOR VEHICLE,27
2010,1,11,HARRASSMENT 2,154
2010,1,11,INTOXICATED & IMPAIRED DRIVING,5
2010,1,11,KIDNAPPING & RELATED OFFENSES,2
2010,1,11,MISCELLANEOUS PENAL LAW,25
2010,1,11,MURDER & NON-NEGL. MANSLAUGHTER,1
2010,1,11,NYS LAWS-UNCLASSIFIED FELONY,1
2010,1,11,OFF. AGNST PUB ORD SENSBLTY &,84
2010,1,11,OFFENSES AGAINST PUBLIC ADMINI,28
2010,1,11,OFFENSES AGAINST THE PERSON,3
2010,1,11,OFFENSES INVOLVING FRAUD,2
2010,1,11,OTHER OFFENSES RELATED TO THEF,3
2010,1,11,OTHER STATE LAWS (NON PENAL LA,1
2010,1,11,PETIT LARCENY,198
2010,1,11,POSSESSION OF STOLEN PROPERTY,7
2010,1,11,ROBBERY,57
2010,1,11,SEX CRIMES,19
2010,1,11,THEFT-FRAUD,21
2010,1,11,UNAUTHORIZED USE OF A VEHICLE,4
2010,1,11,VEHICLE AND TRAFFIC LAWS,15
2010,1,12,ADMINISTRATIVE CODE,5
2010,1,12,ARSON,6
2010,1,12,ASSAULT 3 & RELATED OFFENSES,123
2010,1,12,BURGLAR'S TOOLS,1
2010,1,12,BURGLARY,57
2010,1,12,CRIMINAL MISCHIEF & RELATED OF,129
2010,1,12,CRIMINAL TRESPASS,36
2010,1,12,DANGEROUS DRUGS,137
2010,1,12,DANGEROUS WEAPONS,48
2010,1,12,FELONY ASSAULT,33
2010,1,12,FORGERY,19
2010,1,12,FRAUDS,13
2010,1,12,GRAND LARCENY,97
2010,1,12,GRAND LARCENY OF MOTOR VEHICLE,17
2010,1,12,HARRASSMENT 2,128
2010,1,12,INTOXICATED & IMPAIRED DRIVING,8
2010,1,12,MISCELLANEOUS PENAL LAW,23
2010,1,12,MURDER & NON-NEGL. MANSLAUGHTER,1
2010,1,12,NYS LAWS-UNCLASSIFIED FELONY,1
2010,1,12,OFF. AGNST PUB ORD SENSBLTY &,84
2010,1,12,OFFENSES AGAINST PUBLIC ADMINI,25
2010,1,12,OFFENSES AGAINST THE PERSON,3
2010,1,12,OFFENSES INVOLVING FRAUD,10
2010,1,12,OTHER OFFENSES RELATED TO THEF,3
2010,1,12,OTHER STATE LAWS (NON PENAL LA,2
2010,1,12,PETIT LARCENY,214
2010,1,12,POSSESSION OF STOLEN PROPERTY,9
2010,1,12,RAPE,6
2010,1,12,ROBBERY,60
2010,1,12,SEX CRIMES,8
2010,1,12,THEFT-FRAUD,18
2010,1,12,UNAUTHORIZED USE OF A VEHICLE,2
2010,1,12,VEHICLE AND TRAFFIC LAWS,15
2010,1,13,ADMINISTRATIVE CODE,5
2010,1,13,ARSON,10
2010,1,13,ASSAULT 3 & RELATED OFFENSES,130
2010,1,13,BURGLARY,61
2010,1,13,CRIMINAL MISCHIEF & RELATED OF,140
2010,1,13,CRIMINAL TRESPASS,42
2010,1,13,DANGEROUS DRUGS,141
2010,1,13,DANGEROUS WEAPONS,52
2010,1,13,FELONY ASSAULT,39
2010,1,13,FORGERY,17
2010,1,13,FRAUDS,13
2010,1,13,GRAND LARCENY,92
2010,1,13,GRAND LARCENY OF MOTOR VEHICLE,26
2010,1,13,HARRASSMENT 2,143
2010,1,13,INTOXICATED & IMPAIRED DRIVING,10
2010,1,13,MISCELLANEOUS PENAL LAW,33
2010,1,13,NYS LAWS-UNCLASSIFIED FELONY,2
2010,1,13,OFF. AGNST PUB ORD SENSBLTY &,80
2010,1,13,OFFENSES AGAINST PUBLIC ADMINI,41
2010,1,13,OFFENSES AGAINST THE PERSON,4
2010,1,13,OFFENSES INVOLVING FRAUD,4
2010,1,13,OFFENSES RELATED TO CHILDREN,5
2010,1,13,OTHER OFFENSES RELATED TO THEF,3
2010,1,13,OTHER STATE LAWS (NON PENAL LA,3
2010,1,13,PETIT LARCENY,191
2010,1,13,POSSESSION OF STOLEN PROPERTY,12
2010,1,13,ROBBERY,56
2010,1,13,SEX CRIMES,9
2010,1,13,THEFT-FRAUD,18
2010,1,13,UNAUTHORIZED USE OF A VEHICLE,3
2010,1,13,VEHICLE AND TRAFFIC LAWS,21
2010,1,14,ADMINISTRATIVE CODE,6
2010,1,14,ALCOHOLIC BEVERAGE CONTROL LAW,1
2010,1,14,ARSON,7
2010,1,14,ASSAULT 3 & RELATED OFFENSES,138
2010,1,14,BURGLARY,63
2010,1,14,CRIMINAL MISCHIEF & RELATED OF,157
2010,1,14,CRIMINAL TRESPASS,37
2010,1,14,DANGEROUS DRUGS,175
2010,1,14,DANGEROUS WEAPONS,65
2010,1,14,FELONY ASSAULT,30
2010,1,14,FORGERY,19
2010,1,14,FRAUDS,9
2010,1,14,GRAND LARCENY,108
2010,1,14,GRAND LARCENY OF MOTOR VEHICLE,30
2010,1,14,HARRASSMENT 2,145
2010,1,14,HOMICIDE-NEGLIGENT-VEHICLE,1
2010,1,14,INTOXICATED & IMPAIRED DRIVING,15
2010,1,14,KIDNAPPING & RELATED OFFENSES,2
2010,1,14,MISCELLANEOUS PENAL LAW,26
2010,1,14,MURDER & NON-NEGL. MANSLAUGHTER,3
2010,1,14,NYS LAWS-UNCLASSIFIED FELONY,2
2010,1,14,OFF. AGNST PUB ORD SENSBLTY &,71
2010,1,14,OFFENSES AGAINST PUBLIC ADMINI,30
2010,1,14,OFFENSES AGAINST THE PERSON,3
2010,1,14,OFFENSES INVOLVING FRAUD,7
2010,1,14,OTHER OFFENSES RELATED TO THEF,3
2010,1,14,PETIT LARCENY,220
2010,1,14,PETIT LARCENY OF MOTOR VEHICLE,1
2010,1,14,POSSESSION OF STOLEN PROPERTY,19
2010,1,14,PROSTITUTION & RELATED OFFENSES,1
2010,1,14,ROBBERY,49
2010,1,14,SEX CRIMES,13
2010,1,14,THEFT-FRAUD,18
2010,1,14,UNAUTHORIZED USE OF A VEHICLE,6
2010,1,14,VEHICLE AND TRAFFIC LAWS,19
2010,1,15,ADMINISTRATIVE CODE,6
2010,1,15,ALCOHOLIC BEVERAGE CONTROL LAW,1
2010,1,15,ARSON,4
2010,1,15,ASSAULT 3 & RELATED OFFENSES,123
2010,1,15,BURGLARY,73
2010,1,15,CRIMINAL MISCHIEF & RELATED OF,177
2010,1,15,CRIMINAL TRESPASS,42
2010,1,15,DANGEROUS DRUGS,165
2010,1,15,DANGEROUS WEAPONS,71
2010,1,15,DISORDERLY CONDUCT,2
2010,1,15,FELONY ASSAULT,47
2010,1,15,FORGERY,22
2010,1,15,FRAUDS,12
2010,1,15,FRAUDULENT ACCOSTING,2
2010,1,15,GRAND LARCENY,133
2010,1,15,GRAND LARCENY OF MOTOR VEHICLE,35
2010,1,15,HARRASSMENT 2,166
2010,1,15,INTOXICATED & IMPAIRED DRIVING,16
2010,1,15,MISCELLANEOUS PENAL LAW,43
2010,1,15,NYS LAWS-UNCLASSIFIED FELONY,1
2010,1,15,OFF. AGNST PUB ORD SENSBLTY &,127
2010,1,15,OFFENSES AGAINST PUBLIC ADMINI,44
2010,1,15,OFFENSES AGAINST THE PERSON,4
2010,1,15,OFFENSES INVOLVING FRAUD,7
2010,1,15,OTHER OFFENSES RELATED TO THEF,3
2010,1,15,PETIT LARCENY,273
2010,1,15,POSSESSION OF STOLEN PROPERTY,9
2010,1,15,PROSTITUTION & RELATED OFFENSES,1
2010,1,15,RAPE,10
2010,1,15,ROBBERY,85
2010,1,15,SEX CRIMES,27
2010,1,15,THEFT-FRAUD,27
2010,1,15,UNAUTHORIZED USE OF A VEHICLE,2
2010,1,15,VEHICLE AND TRAFFIC LAWS,20
2010,1,16,ADMINISTRATIVE CODE,3
2010,1,16,ARSON,5
2010,1,16,ASSAULT 3 & RELATED OFFENSES,140
2010,1,16,BURGLARY,41
2010,1,16,CRIMINAL MISCHIEF & RELATED OF,159
2010,1,16,CRIMINAL TRESPASS,38
2010,1,16,DANGEROUS DRUGS,128
2010,1,16,DANGEROUS WEAPONS,61
2010,1,16,FELONY ASSAULT,53
2010,1,16,FORGERY,13
2010,1,16,FRAUDS,6
2010,1,16,FRAUDULENT ACCOSTING,2
2010,1,16,GRAND LARCENY,74
2010,1,16,GRAND LARCENY OF MOTOR VEHICLE,27
2010,1,16,HARRASSMENT 2,132
2010,1,16,INTOXICATED & IMPAIRED DRIVING,44
2010,1,16,KIDNAPPING & RELATED OFFENSES,1
2010,1,16,MISCELLANEOUS PENAL LAW,43
2010,1,16,MURDER & NON-NEGL. MANSLAUGHTER,1
2010,1,16,NYS LAWS-UNCLASSIFIED FELONY,1
2010,1,16,OFF. AGNST PUB ORD SENSBLTY &,68
2010,1,16,OFFENSES AGAINST PUBLIC ADMINI,35
2010,1,16,OFFENSES AGAINST THE PERSON,6
2010,1,16,OFFENSES INVOLVING FRAUD,6
2010,1,16,OTHER OFFENSES RELATED TO THEF,3
2010,1,16,PETIT LARCENY,234
2010,1,16,POSSESSION OF STOLEN PROPERTY,11
2010,1,16,PROSTITUTION & RELATED OFFENSES,1
2010,1,16,RAPE,2
2010,1,16,ROBBERY,60
2010,1,16,SEX CRIMES,8
2010,1,16,THEFT OF SERVICES,2
2010,1,16,THEFT-FRAUD,7
2010,1,16,UNAUTHORIZED USE OF A VEHICLE,1
2010,1,16,VEHICLE AND TRAFFIC LAWS,25
2010,1,17,ADMINISTRATIVE CODE,1
2010,1,17,ARSON,6
2010,1,17,ASSAULT 3 & RELATED OFFENSES,157
2010,1,17,BURGLAR'S TOOLS,1
2010,1,17,BURGLARY,46
2010,1,17,CRIMINAL MISCHIEF & RELATED OF,147
2010,1,17,CRIMINAL TRESPASS,27
2010,1,17,DANGEROUS DRUGS,50
2010,1,17,DANGEROUS WEAPONS,21
2010,1,17,FELONY ASSAULT,47
2010,1,17,FORGERY,5
2010,1,17,FRAUDS,7
2010,1,17,FRAUDULENT ACCOSTING,2
2010,1,17,GAMBLING,1
2010,1,17,GRAND LARCENY,87
2010,1,17,GRAND LARCENY OF MOTOR VEHICLE,29
2010,1,17,HARRASSMENT 2,138
2010,1,17,INTOXICATED & IMPAIRED DRIVING,44
2010,1,17,KIDNAPPING & RELATED OFFENSES,1
2010,1,17,MISCELLANEOUS PENAL LAW,26
2010,1,17,MURDER & NON-NEGL. MANSLAUGHTER,1
2010,1,17,NYS LAWS-UNCLASSIFIED FELONY,3
2010,1,17,OFF. AGNST PUB ORD SENSBLTY &,69
2010,1,17,OFFENSES AGAINST PUBLIC ADMINI,30
2010,1,17,OFFENSES AGAINST THE PERSON,1
2010,1,17,OFFENSES INVOLVING FRAUD,9
2010,1,17,OTHER OFFENSES RELATED TO THEF,7
2010,1,17,PETIT LARCENY,166
2010,1,17,POSSESSION OF STOLEN PROPERTY,3
2010,1,17,RAPE,4
2010,1,17,ROBBERY,43
