year,month,day,metric,count
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Agriculture Loan Repayments (misc),13
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Air Transport Security Fees,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Cash FTD's Received (Table IV),11335
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Commodity Credit Corporation programs,13
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Customs and Certain Excise Taxes,74
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Supplemental Security Income,4
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Unemployment,13
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Education Department programs,183
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Energy Department programs,92
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Estate and Gift Taxes,76
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Federal Reserve Earnings,1126
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Foreign Military Sales Program,26
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Housing and Urban Development programs,18
2017,12,6,"Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Individual Income and Employment Taxes, Not Withheld",655
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Interest recd from cash investments,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Justice Department programs,16
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Postal Service,431
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Public Debt Cash Issues (Table III-B),1259
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Emergency Prep & Response (DHS),172
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Federal Housing Admin: Note Sales,347
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Total Other Deposits,519
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Change in Balance of Uncollected Funds,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Transfers from Depositaries,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Total Federal Reserve Account,15851
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Short-Term Cash Investments::Transfers from Federal Reserve Account (Table V),0
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Total Deposits (excluding transfers),15851
