year,month,day,metric,count
2017,12,7,Public Debt Transactions::Redemptions::Marketable::Bills,141990
2017,12,7,Public Debt Transactions::Redemptions::Marketable::Notes,0
2017,12,7,Public Debt Transactions::Redemptions::Marketable::Bonds,0
2017,12,7,Public Debt Transactions::Redemptions::Marketable::Federal Financing Bank,0
2017,12,7,Public Debt Transactions::Redemptions::Nonmarketable::United States Savings Securities,44
2017,12,7,Public Debt Transactions::Redemptions::Nonmarketable::Government Account Series,362126
2017,12,7,Public Debt Transactions::Redemptions::Nonmarketable::Hope Bonds,0
2017,12,7,Public Debt Transactions::Redemptions::Nonmarketable::Domestic Series,0
2017,12,7,Public Debt Transactions::Redemptions::Nonmarketable::Foreign Series,0
2017,12,7,Public Debt Transactions::Redemptions::Nonmarketable::State and Local Series,210
2017,12,7,Public Debt Transactions::Redemptions::Nonmarketable::Other,1382
2017,12,7,Public Debt Transactions::Redemptions::Total Redemptions,505752
2017,12,7,Public Debt Transactions::Redemptions::Net Change in Public Debt Outstanding,-5340
