year,month,day,metric,count
2018,1,4,Public Debt Transactions::Redemptions::Marketable::Bills,129991
2018,1,4,Public Debt Transactions::Redemptions::Marketable::Notes,0
2018,1,4,Public Debt Transactions::Redemptions::Marketable::Bonds,0
2018,1,4,Public Debt Transactions::Redemptions::Marketable::Federal Financing Bank,0
2018,1,4,Public Debt Transactions::Redemptions::Nonmarketable::United States Savings Securities,84
2018,1,4,Public Debt Transactions::Redemptions::Nonmarketable::Government Account Series,251940
2018,1,4,Public Debt Transactions::Redemptions::Nonmarketable::Hope Bonds,0
2018,1,4,Public Debt Transactions::Redemptions::Nonmarketable::Domestic Series,0
2018,1,4,Public Debt Transactions::Redemptions::Nonmarketable::Foreign Series,0
2018,1,4,Public Debt Transactions::Redemptions::Nonmarketable::State and Local Series,9
2018,1,4,Public Debt Transactions::Redemptions::Nonmarketable::Other,1429
2018,1,4,Public Debt Transactions::Redemptions::Total Redemptions,383452
2018,1,4,Public Debt Transactions::Redemptions::Net Change in Public Debt Outstanding,845
