year,month,day,metric,count
2017,12,15,Public Debt Transactions::Redemptions::Marketable::Bills,0
2017,12,15,Public Debt Transactions::Redemptions::Marketable::Notes,25000
2017,12,15,Public Debt Transactions::Redemptions::Marketable::Bonds,0
2017,12,15,Public Debt Transactions::Redemptions::Marketable::Federal Financing Bank,0
2017,12,15,Public Debt Transactions::Redemptions::Nonmarketable::United States Savings Securities,37
2017,12,15,Public Debt Transactions::Redemptions::Nonmarketable::Government Account Series,356575
2017,12,15,Public Debt Transactions::Redemptions::Nonmarketable::Hope Bonds,0
2017,12,15,Public Debt Transactions::Redemptions::Nonmarketable::Domestic Series,0
2017,12,15,Public Debt Transactions::Redemptions::Nonmarketable::Foreign Series,0
2017,12,15,Public Debt Transactions::Redemptions::Nonmarketable::State and Local Series,920
2017,12,15,Public Debt Transactions::Redemptions::Nonmarketable::Other,740
2017,12,15,Public Debt Transactions::Redemptions::Total Redemptions,383271
2017,12,15,Public Debt Transactions::Redemptions::Net Change in Public Debt Outstanding,-71
