year,month,day,metric,count
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Agriculture Loan Repayments (misc),19
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Air Transport Security Fees,1
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Cash FTD's Received (Table IV),14169
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Commodity Credit Corporation programs,12
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Customs and Certain Excise Taxes,120
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Supplemental Security Income,4
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Unemployment,10
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Education Department programs,204
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Energy Department programs,9
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Estate and Gift Taxes,36
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Federal Reserve Earnings,0
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Foreign Military Sales Program,950
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Housing and Urban Development programs,4
2017,12,14,"Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Individual Income and Employment Taxes, Not Withheld",366
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Interest recd from cash investments,0
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Justice Department programs,9
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Postal Service,357
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Public Debt Cash Issues (Table III-B),133206
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Deposit Insurance Fund,1044
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Export-Import Bank,57
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::International Monetary Fund,158
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Total Other Deposits,1259
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Change in Balance of Uncollected Funds,0
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Transfers from Depositaries,0
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Total Federal Reserve Account,150732
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Short-Term Cash Investments::Transfers from Federal Reserve Account (Table V),0
2017,12,14,Deposits and Withdrawals of Operating Cash::Deposits::Total Deposits (excluding transfers),150732
