year,month,day,category,count
2004,01,04,VANDALISM,14
2004,01,04,VEHICLE THEFT,31
2004,01,04,WARRANTS,29
2004,01,04,WEAPON LAWS,3
2004,01,05,ARSON,3
2004,01,05,ASSAULT,36
2004,01,05,BURGLARY,20
2004,01,05,DRUG/NARCOTIC,32
2004,01,05,DRUNKENNESS,1
2004,01,05,EXTORTION,1
2004,01,05,FORGERY/COUNTERFEITING,10
2004,01,05,FRAUD,12
2004,01,05,LARCENY/THEFT,73
2004,01,05,LIQUOR LAWS,1
2004,01,05,LOITERING,2
2004,01,05,MISSING PERSON,5
2004,01,05,NON-CRIMINAL,35
2004,01,05,OTHER OFFENSES,73
2004,01,05,PROSTITUTION,2
2004,01,05,ROBBERY,9
2004,01,05,RUNAWAY,1
2004,01,05,SECONDARY CODES,6
2004,01,05,"SEX OFFENSES, FORCIBLE",2
2004,01,05,STOLEN PROPERTY,2
2004,01,05,SUICIDE,1
2004,01,05,SUSPICIOUS OCC,15
2004,01,05,TRESPASS,7
2004,01,05,VANDALISM,15
2004,01,05,VEHICLE THEFT,41
2004,01,05,WARRANTS,23
2004,01,05,WEAPON LAWS,1
2004,01,06,ARSON,1
2004,01,06,ASSAULT,24
2004,01,06,BAD CHECKS,1
2004,01,06,BURGLARY,21
2004,01,06,DISORDERLY CONDUCT,4
2004,01,06,DRUG/NARCOTIC,29
2004,01,06,FORGERY/COUNTERFEITING,2
2004,01,06,FRAUD,8
2004,01,06,LARCENY/THEFT,63
2004,01,06,LIQUOR LAWS,8
2004,01,06,MISSING PERSON,12
2004,01,06,NON-CRIMINAL,33
2004,01,06,OTHER OFFENSES,69
2004,01,06,PROSTITUTION,7
2004,01,06,ROBBERY,11
2004,01,06,RUNAWAY,1
2004,01,06,SECONDARY CODES,2
2004,01,06,"SEX OFFENSES, FORCIBLE",3
2004,01,06,STOLEN PROPERTY,1
2004,01,06,SUSPICIOUS OCC,14
2004,01,06,TRESPASS,4
2004,01,06,VANDALISM,14
2004,01,06,VEHICLE THEFT,31
2004,01,06,WARRANTS,25
2004,01,06,WEAPON LAWS,2
2004,01,07,ASSAULT,39
2004,01,07,BURGLARY,16
2004,01,07,DISORDERLY CONDUCT,1
2004,01,07,DRUG/NARCOTIC,28
2004,01,07,DRUNKENNESS,1
2004,01,07,EMBEZZLEMENT,1
2004,01,07,FAMILY OFFENSES,1
2004,01,07,FORGERY/COUNTERFEITING,11
2004,01,07,FRAUD,9
2004,01,07,LARCENY/THEFT,67
2004,01,07,MISSING PERSON,10
2004,01,07,NON-CRIMINAL,50
2004,01,07,OTHER OFFENSES,71
2004,01,07,PROSTITUTION,11
2004,01,07,ROBBERY,11
2004,01,07,SECONDARY CODES,5
2004,01,07,"SEX OFFENSES, FORCIBLE",4
2004,01,07,STOLEN PROPERTY,2
2004,01,07,SUSPICIOUS OCC,12
2004,01,07,TRESPASS,3
2004,01,07,VANDALISM,16
2004,01,07,VEHICLE THEFT,43
2004,01,07,WARRANTS,30
2004,01,07,WEAPON LAWS,3
2004,01,08,ASSAULT,35
2004,01,08,BAD CHECKS,1
2004,01,08,BURGLARY,17
2004,01,08,DISORDERLY CONDUCT,1
2004,01,08,DRIVING UNDER THE INFLUENCE,1
2004,01,08,DRUG/NARCOTIC,37
2004,01,08,FAMILY OFFENSES,2
2004,01,08,FORGERY/COUNTERFEITING,4
2004,01,08,FRAUD,6
2004,01,08,LARCENY/THEFT,62
2004,01,08,MISSING PERSON,8
2004,01,08,NON-CRIMINAL,32
2004,01,08,OTHER OFFENSES,82
2004,01,08,PROSTITUTION,13
2004,01,08,ROBBERY,7
2004,01,08,RUNAWAY,1
2004,01,08,SECONDARY CODES,6
2004,01,08,"SEX OFFENSES, FORCIBLE",2
2004,01,08,STOLEN PROPERTY,1
2004,01,08,SUSPICIOUS OCC,11
2004,01,08,TRESPASS,3
2004,01,08,VANDALISM,15
2004,01,08,VEHICLE THEFT,44
2004,01,08,WARRANTS,25
2004,01,08,WEAPON LAWS,1
2004,01,09,ARSON,1
2004,01,09,ASSAULT,39
2004,01,09,BRIBERY,1
2004,01,09,BURGLARY,16
2004,01,09,DRUG/NARCOTIC,22
2004,01,09,DRUNKENNESS,2
2004,01,09,FORGERY/COUNTERFEITING,4
2004,01,09,FRAUD,6
2004,01,09,LARCENY/THEFT,70
2004,01,09,LOITERING,1
2004,01,09,MISSING PERSON,9
2004,01,09,NON-CRIMINAL,27
2004,01,09,OTHER OFFENSES,57
2004,01,09,PROSTITUTION,3
2004,01,09,ROBBERY,10
2004,01,09,RUNAWAY,1
2004,01,09,SECONDARY CODES,4
2004,01,09,"SEX OFFENSES, FORCIBLE",2
2004,01,09,SUICIDE,2
2004,01,09,SUSPICIOUS OCC,14
2004,01,09,TRESPASS,5
2004,01,09,VANDALISM,14
2004,01,09,VEHICLE THEFT,65
2004,01,09,WARRANTS,24
2004,01,09,WEAPON LAWS,1
2004,01,10,ARSON,1
2004,01,10,ASSAULT,43
2004,01,10,BURGLARY,16
2004,01,10,DISORDERLY CONDUCT,1
2004,01,10,DRUG/NARCOTIC,23
2004,01,10,DRUNKENNESS,2
2004,01,10,FAMILY OFFENSES,1
2004,01,10,FORGERY/COUNTERFEITING,10
2004,01,10,FRAUD,13
2004,01,10,KIDNAPPING,1
2004,01,10,LARCENY/THEFT,77
2004,01,10,MISSING PERSON,12
2004,01,10,NON-CRIMINAL,49
2004,01,10,OTHER OFFENSES,54
2004,01,10,PROSTITUTION,1
2004,01,10,ROBBERY,8
2004,01,10,SECONDARY CODES,3
2004,01,10,"SEX OFFENSES, FORCIBLE",1
2004,01,10,STOLEN PROPERTY,4
2004,01,10,SUSPICIOUS OCC,12
2004,01,10,TRESPASS,2
2004,01,10,VANDALISM,19
2004,01,10,VEHICLE THEFT,45
2004,01,10,WARRANTS,21
2004,01,10,WEAPON LAWS,2
2004,01,11,ARSON,1
2004,01,11,ASSAULT,26
2004,01,11,BURGLARY,14
2004,01,11,DRUG/NARCOTIC,15
2004,01,11,DRUNKENNESS,2
2004,01,11,EMBEZZLEMENT,1
2004,01,11,FORGERY/COUNTERFEITING,3
2004,01,11,LARCENY/THEFT,73
2004,01,11,MISSING PERSON,14
2004,01,11,NON-CRIMINAL,38
2004,01,11,OTHER OFFENSES,40
2004,01,11,ROBBERY,8
2004,01,11,SECONDARY CODES,1
2004,01,11,STOLEN PROPERTY,1
2004,01,11,SUSPICIOUS OCC,5
2004,01,11,TRESPASS,2
2004,01,11,VANDALISM,29
2004,01,11,VEHICLE THEFT,48
2004,01,11,WARRANTS,15
2004,01,11,WEAPON LAWS,3
2004,01,12,ARSON,1
2004,01,12,ASSAULT,35
2004,01,12,BAD CHECKS,1
2004,01,12,BURGLARY,21
2004,01,12,DRIVING UNDER THE INFLUENCE,2
2004,01,12,DRUG/NARCOTIC,45
2004,01,12,EXTORTION,1
2004,01,12,FAMILY OFFENSES,1
2004,01,12,FORGERY/COUNTERFEITING,2
2004,01,12,FRAUD,9
2004,01,12,KIDNAPPING,1
2004,01,12,LARCENY/THEFT,64
2004,01,12,LIQUOR LAWS,1
2004,01,12,MISSING PERSON,14
2004,01,12,NON-CRIMINAL,34
2004,01,12,OTHER OFFENSES,60
2004,01,12,PROSTITUTION,5
2004,01,12,ROBBERY,9
2004,01,12,RUNAWAY,1
2004,01,12,SECONDARY CODES,2
2004,01,12,"SEX OFFENSES, FORCIBLE",1
2004,01,12,SUSPICIOUS OCC,22
2004,01,12,TRESPASS,4
2004,01,12,VANDALISM,14
2004,01,12,VEHICLE THEFT,47
2004,01,12,WARRANTS,25
2004,01,12,WEAPON LAWS,3
2004,01,13,ARSON,3
2004,01,13,ASSAULT,39
2004,01,13,BURGLARY,18
2004,01,13,DISORDERLY CONDUCT,1
2004,01,13,DRIVING UNDER THE INFLUENCE,1
2004,01,13,DRUG/NARCOTIC,31
2004,01,13,DRUNKENNESS,1
2004,01,13,EMBEZZLEMENT,1
2004,01,13,EXTORTION,3
2004,01,13,FAMILY OFFENSES,1
2004,01,13,FORGERY/COUNTERFEITING,7
2004,01,13,FRAUD,8
2004,01,13,GAMBLING,1
2004,01,13,KIDNAPPING,2
2004,01,13,LARCENY/THEFT,71
2004,01,13,MISSING PERSON,6
2004,01,13,NON-CRIMINAL,29
2004,01,13,OTHER OFFENSES,69
2004,01,13,PROSTITUTION,18
2004,01,13,ROBBERY,16
2004,01,13,SECONDARY CODES,1
2004,01,13,"SEX OFFENSES, FORCIBLE",1
2004,01,13,STOLEN PROPERTY,5
2004,01,13,SUSPICIOUS OCC,9
2004,01,13,TRESPASS,7
2004,01,13,VANDALISM,20
2004,01,13,VEHICLE THEFT,43
2004,01,13,WARRANTS,35
2004,01,13,WEAPON LAWS,6
2004,01,14,ARSON,2
2004,01,14,ASSAULT,38
2004,01,14,BURGLARY,26
2004,01,14,DISORDERLY CONDUCT,1
2004,01,14,DRUG/NARCOTIC,44
2004,01,14,DRUNKENNESS,1
2004,01,14,FORGERY/COUNTERFEITING,8
2004,01,14,FRAUD,4
2004,01,14,LARCENY/THEFT,71
2004,01,14,LIQUOR LAWS,1
2004,01,14,MISSING PERSON,14
2004,01,14,NON-CRIMINAL,34
2004,01,14,OTHER OFFENSES,65
2004,01,14,PROSTITUTION,10
2004,01,14,ROBBERY,11
2004,01,14,SECONDARY CODES,5
2004,01,14,"SEX OFFENSES, FORCIBLE",2
2004,01,14,STOLEN PROPERTY,6
2004,01,14,SUSPICIOUS OCC,16
2004,01,14,TRESPASS,3
2004,01,14,VANDALISM,15
2004,01,14,VEHICLE THEFT,45
2004,01,14,WARRANTS,28
2004,01,14,WEAPON LAWS,4
2004,01,15,ASSAULT,31
2004,01,15,BAD CHECKS,1
2004,01,15,BURGLARY,20
2004,01,15,DISORDERLY CONDUCT,3
2004,01,15,DRUG/NARCOTIC,29
2004,01,15,DRUNKENNESS,3
2004,01,15,EMBEZZLEMENT,1
2004,01,15,FORGERY/COUNTERFEITING,12
2004,01,15,FRAUD,9
2004,01,15,KIDNAPPING,2
2004,01,15,LARCENY/THEFT,73
2004,01,15,LIQUOR LAWS,1
2004,01,15,MISSING PERSON,10
2004,01,15,NON-CRIMINAL,27
2004,01,15,OTHER OFFENSES,67
2004,01,15,PROSTITUTION,33
2004,01,15,ROBBERY,6
2004,01,15,SECONDARY CODES,3
2004,01,15,"SEX OFFENSES, NON FORCIBLE",1
2004,01,15,STOLEN PROPERTY,3
2004,01,15,SUSPICIOUS OCC,8
2004,01,15,TRESPASS,5
2004,01,15,VANDALISM,13
2004,01,15,VEHICLE THEFT,45
2004,01,15,WARRANTS,33
2004,01,15,WEAPON LAWS,4
2004,01,16,ARSON,2
2004,01,16,ASSAULT,42
2004,01,16,BAD CHECKS,2
2004,01,16,BURGLARY,20
2004,01,16,DISORDERLY CONDUCT,1
2004,01,16,DRIVING UNDER THE INFLUENCE,1
2004,01,16,DRUG/NARCOTIC,24
2004,01,16,DRUNKENNESS,1
2004,01,16,EXTORTION,1
2004,01,16,FAMILY OFFENSES,1
2004,01,16,FORGERY/COUNTERFEITING,7
2004,01,16,FRAUD,11
2004,01,16,LARCENY/THEFT,63
2004,01,16,LIQUOR LAWS,1
2004,01,16,LOITERING,1
2004,01,16,MISSING PERSON,15
2004,01,16,NON-CRIMINAL,38
2004,01,16,OTHER OFFENSES,72
2004,01,16,PROSTITUTION,8
2004,01,16,ROBBERY,11
2004,01,16,RUNAWAY,5
2004,01,16,SECONDARY CODES,4
2004,01,16,"SEX OFFENSES, FORCIBLE",1
2004,01,16,STOLEN PROPERTY,1
2004,01,16,SUSPICIOUS OCC,16
2004,01,16,TRESPASS,5
2004,01,16,VANDALISM,28
2004,01,16,VEHICLE THEFT,55
2004,01,16,WARRANTS,24
2004,01,16,WEAPON LAWS,3
2004,01,17,ASSAULT,34
2004,01,17,BURGLARY,12
2004,01,17,DISORDERLY CONDUCT,5
2004,01,17,DRIVING UNDER THE INFLUENCE,1
2004,01,17,DRUG/NARCOTIC,16
2004,01,17,DRUNKENNESS,2
2004,01,17,FORGERY/COUNTERFEITING,4
2004,01,17,FRAUD,5
2004,01,17,KIDNAPPING,1
2004,01,17,LARCENY/THEFT,72
2004,01,17,LIQUOR LAWS,3
2004,01,17,MISSING PERSON,13
2004,01,17,NON-CRIMINAL,29
2004,01,17,OTHER OFFENSES,61
2004,01,17,PROSTITUTION,1
2004,01,17,ROBBERY,13
2004,01,17,RUNAWAY,1
2004,01,17,SECONDARY CODES,2
2004,01,17,"SEX OFFENSES, FORCIBLE",1
2004,01,17,SUICIDE,1
2004,01,17,SUSPICIOUS OCC,10
2004,01,17,TRESPASS,4
2004,01,17,VANDALISM,21
2004,01,17,VEHICLE THEFT,61
2004,01,17,WARRANTS,22
2004,01,17,WEAPON LAWS,2
2004,01,18,ASSAULT,41
2004,01,18,BURGLARY,18
2004,01,18,DISORDERLY CONDUCT,1
2004,01,18,DRIVING UNDER THE INFLUENCE,1
2004,01,18,DRUG/NARCOTIC,19
2004,01,18,DRUNKENNESS,3
2004,01,18,FORGERY/COUNTERFEITING,3
2004,01,18,FRAUD,6
2004,01,18,LARCENY/THEFT,70
2004,01,18,MISSING PERSON,7
2004,01,18,NON-CRIMINAL,30
2004,01,18,OTHER OFFENSES,49
2004,01,18,ROBBERY,5
2004,01,18,RUNAWAY,1
2004,01,18,SECONDARY CODES,4
2004,01,18,"SEX OFFENSES, FORCIBLE",1
2004,01,18,STOLEN PROPERTY,2
2004,01,18,SUSPICIOUS OCC,6
2004,01,18,TRESPASS,1
2004,01,18,VANDALISM,20
2004,01,18,VEHICLE THEFT,38
2004,01,18,WARRANTS,27
2004,01,18,WEAPON LAWS,7
2004,01,19,ASSAULT,32
2004,01,19,BURGLARY,18
2004,01,19,DISORDERLY CONDUCT,1
2004,01,19,DRUG/NARCOTIC,31
2004,01,19,FAMILY OFFENSES,1
2004,01,19,FORGERY/COUNTERFEITING,2
2004,01,19,FRAUD,4
2004,01,19,KIDNAPPING,1
2004,01,19,LARCENY/THEFT,82
2004,01,19,LIQUOR LAWS,1
2004,01,19,MISSING PERSON,6
2004,01,19,NON-CRIMINAL,35
2004,01,19,OTHER OFFENSES,79
2004,01,19,ROBBERY,12
2004,01,19,RUNAWAY,2
2004,01,19,SECONDARY CODES,6
2004,01,19,STOLEN PROPERTY,2
2004,01,19,SUSPICIOUS OCC,8
2004,01,19,TRESPASS,3
2004,01,19,VANDALISM,20
2004,01,19,VEHICLE THEFT,42
2004,01,19,WARRANTS,33
2004,01,19,WEAPON LAWS,2
2004,01,20,ARSON,1
2004,01,20,ASSAULT,35
2004,01,20,BURGLARY,15
2004,01,20,DISORDERLY CONDUCT,2
2004,01,20,DRUG/NARCOTIC,46
2004,01,20,DRUNKENNESS,2
2004,01,20,FAMILY OFFENSES,1
2004,01,20,FORGERY/COUNTERFEITING,10
2004,01,20,FRAUD,12
2004,01,20,LARCENY/THEFT,51
2004,01,20,LIQUOR LAWS,4
2004,01,20,MISSING PERSON,17
2004,01,20,NON-CRIMINAL,42
2004,01,20,OTHER OFFENSES,58
2004,01,20,PROSTITUTION,4
2004,01,20,ROBBERY,10
2004,01,20,RUNAWAY,1
2004,01,20,SECONDARY CODES,1
2004,01,20,"SEX OFFENSES, FORCIBLE",4
2004,01,20,STOLEN PROPERTY,4
2004,01,20,SUSPICIOUS OCC,6
2004,01,20,TRESPASS,4
2004,01,20,VANDALISM,10
2004,01,20,VEHICLE THEFT,41
2004,01,20,WARRANTS,36
2004,01,20,WEAPON LAWS,3
2004,01,21,ARSON,1
2004,01,21,ASSAULT,36
2004,01,21,BAD CHECKS,1
2004,01,21,BURGLARY,21
2004,01,21,DISORDERLY CONDUCT,1
2004,01,21,DRIVING UNDER THE INFLUENCE,1
2004,01,21,DRUG/NARCOTIC,47
2004,01,21,EMBEZZLEMENT,1
2004,01,21,EXTORTION,1
2004,01,21,FAMILY OFFENSES,1
2004,01,21,FORGERY/COUNTERFEITING,11
2004,01,21,FRAUD,5
2004,01,21,GAMBLING,1
2004,01,21,LARCENY/THEFT,60
2004,01,21,MISSING PERSON,10
2004,01,21,NON-CRIMINAL,26
2004,01,21,OTHER OFFENSES,90
2004,01,21,PROSTITUTION,8
2004,01,21,ROBBERY,5
2004,01,21,RUNAWAY,1
2004,01,21,SECONDARY CODES,3
2004,01,21,STOLEN PROPERTY,7
2004,01,21,SUSPICIOUS OCC,11
2004,01,21,TRESPASS,4
2004,01,21,VANDALISM,13
2004,01,21,VEHICLE THEFT,57
2004,01,21,WARRANTS,33
2004,01,21,WEAPON LAWS,6
2004,01,22,ARSON,1
2004,01,22,ASSAULT,35
2004,01,22,BAD CHECKS,1
2004,01,22,BRIBERY,1
2004,01,22,BURGLARY,18
2004,01,22,DISORDERLY CONDUCT,5
2004,01,22,DRIVING UNDER THE INFLUENCE,2
2004,01,22,DRUG/NARCOTIC,31
2004,01,22,FORGERY/COUNTERFEITING,10
2004,01,22,FRAUD,12
2004,01,22,LARCENY/THEFT,53
2004,01,22,LIQUOR LAWS,2
2004,01,22,MISSING PERSON,12
2004,01,22,NON-CRIMINAL,41
2004,01,22,OTHER OFFENSES,75
2004,01,22,PROSTITUTION,3
2004,01,22,ROBBERY,9
2004,01,22,SECONDARY CODES,2
2004,01,22,"SEX OFFENSES, FORCIBLE",2
2004,01,22,STOLEN PROPERTY,3
2004,01,22,SUSPICIOUS OCC,15
2004,01,22,TRESPASS,2
2004,01,22,VANDALISM,22
2004,01,22,VEHICLE THEFT,41
2004,01,22,WARRANTS,35
2004,01,22,WEAPON LAWS,6
2004,01,23,ARSON,1
2004,01,23,ASSAULT,30
2004,01,23,BURGLARY,22
2004,01,23,DISORDERLY CONDUCT,3
2004,01,23,DRIVING UNDER THE INFLUENCE,1
2004,01,23,DRUG/NARCOTIC,34
2004,01,23,DRUNKENNESS,3
2004,01,23,EXTORTION,1
2004,01,23,FORGERY/COUNTERFEITING,10
2004,01,23,FRAUD,12
2004,01,23,GAMBLING,1
2004,01,23,LARCENY/THEFT,76
2004,01,23,MISSING PERSON,20
2004,01,23,NON-CRIMINAL,31
2004,01,23,OTHER OFFENSES,91
2004,01,23,PROSTITUTION,19
2004,01,23,ROBBERY,11
2004,01,23,RUNAWAY,1
2004,01,23,SECONDARY CODES,2
2004,01,23,"SEX OFFENSES, FORCIBLE",2
2004,01,23,STOLEN PROPERTY,2
2004,01,23,SUSPICIOUS OCC,13
2004,01,23,TRESPASS,1
2004,01,23,VANDALISM,19
2004,01,23,VEHICLE THEFT,50
2004,01,23,WARRANTS,27
2004,01,23,WEAPON LAWS,6
2004,01,24,ASSAULT,34
2004,01,24,BURGLARY,13
2004,01,24,DISORDERLY CONDUCT,3
2004,01,24,DRIVING UNDER THE INFLUENCE,1
2004,01,24,DRUG/NARCOTIC,31
2004,01,24,DRUNKENNESS,2
2004,01,24,FORGERY/COUNTERFEITING,7
2004,01,24,FRAUD,9
2004,01,24,KIDNAPPING,2
2004,01,24,LARCENY/THEFT,68
2004,01,24,MISSING PERSON,10
2004,01,24,NON-CRIMINAL,34
2004,01,24,OTHER OFFENSES,137
2004,01,24,ROBBERY,9
2004,01,24,RUNAWAY,1
2004,01,24,SECONDARY CODES,1
2004,01,24,SUSPICIOUS OCC,8
2004,01,24,TRESPASS,2
2004,01,24,VANDALISM,19
2004,01,24,VEHICLE THEFT,40
2004,01,24,WARRANTS,26
2004,01,24,WEAPON LAWS,2
2004,01,25,ARSON,1
2004,01,25,ASSAULT,36
2004,01,25,BURGLARY,16
2004,01,25,DISORDERLY CONDUCT,1
2004,01,25,DRIVING UNDER THE INFLUENCE,1
2004,01,25,DRUG/NARCOTIC,35
2004,01,25,DRUNKENNESS,3
2004,01,25,FORGERY/COUNTERFEITING,4
2004,01,25,FRAUD,6
2004,01,25,KIDNAPPING,3
2004,01,25,LARCENY/THEFT,68
2004,01,25,LIQUOR LAWS,2
2004,01,25,MISSING PERSON,12
2004,01,25,NON-CRIMINAL,25
2004,01,25,OTHER OFFENSES,75
2004,01,25,ROBBERY,15
2004,01,25,SECONDARY CODES,2
2004,01,25,"SEX OFFENSES, FORCIBLE",3
2004,01,25,STOLEN PROPERTY,1
2004,01,25,SUSPICIOUS OCC,7
2004,01,25,TRESPASS,5
2004,01,25,VANDALISM,17
2004,01,25,VEHICLE THEFT,37
2004,01,25,WARRANTS,28
2004,01,25,WEAPON LAWS,2
2004,01,26,ASSAULT,35
2004,01,26,BRIBERY,1
2004,01,26,BURGLARY,22
2004,01,26,DISORDERLY CONDUCT,6
2004,01,26,DRUG/NARCOTIC,25
2004,01,26,DRUNKENNESS,4
2004,01,26,EMBEZZLEMENT,1
2004,01,26,FORGERY/COUNTERFEITING,5
2004,01,26,FRAUD,7
2004,01,26,LARCENY/THEFT,80
2004,01,26,MISSING PERSON,9
2004,01,26,NON-CRIMINAL,45
2004,01,26,OTHER OFFENSES,62
2004,01,26,PROSTITUTION,1
2004,01,26,ROBBERY,4
2004,01,26,RUNAWAY,1
2004,01,26,SECONDARY CODES,3
2004,01,26,"SEX OFFENSES, FORCIBLE",2
2004,01,26,"SEX OFFENSES, NON FORCIBLE",1
2004,01,26,STOLEN PROPERTY,1
2004,01,26,SUSPICIOUS OCC,12
2004,01,26,TRESPASS,4
2004,01,26,VANDALISM,19
2004,01,26,VEHICLE THEFT,40
2004,01,26,WARRANTS,23
2004,01,26,WEAPON LAWS,2
2004,01,27,ASSAULT,25
2004,01,27,BURGLARY,22
2004,01,27,DRIVING UNDER THE INFLUENCE,1
2004,01,27,DRUG/NARCOTIC,34
2004,01,27,EMBEZZLEMENT,1
2004,01,27,FORGERY/COUNTERFEITING,8
2004,01,27,FRAUD,6
2004,01,27,KIDNAPPING,1
2004,01,27,LARCENY/THEFT,81
2004,01,27,LIQUOR LAWS,6
2004,01,27,MISSING PERSON,17
2004,01,27,NON-CRIMINAL,34
2004,01,27,OTHER OFFENSES,67
2004,01,27,PROSTITUTION,4
2004,01,27,ROBBERY,2
2004,01,27,RUNAWAY,1
2004,01,27,SECONDARY CODES,3
2004,01,27,"SEX OFFENSES, FORCIBLE",7
2004,01,27,STOLEN PROPERTY,1
2004,01,27,SUSPICIOUS OCC,13
2004,01,27,TRESPASS,5
2004,01,27,VANDALISM,11
2004,01,27,VEHICLE THEFT,43
2004,01,27,WARRANTS,28
2004,01,27,WEAPON LAWS,5
2004,01,28,ARSON,1
2004,01,28,ASSAULT,25
2004,01,28,BAD CHECKS,2
2004,01,28,BURGLARY,17
2004,01,28,DISORDERLY CONDUCT,4
2004,01,28,DRUG/NARCOTIC,45
2004,01,28,FORGERY/COUNTERFEITING,10
2004,01,28,FRAUD,7
2004,01,28,KIDNAPPING,1
2004,01,28,LARCENY/THEFT,67
2004,01,28,LIQUOR LAWS,1
2004,01,28,LOITERING,1
2004,01,28,MISSING PERSON,9
2004,01,28,NON-CRIMINAL,31
2004,01,28,OTHER OFFENSES,81
2004,01,28,PROSTITUTION,19
2004,01,28,ROBBERY,9
2004,01,28,RUNAWAY,3
2004,01,28,"SEX OFFENSES, FORCIBLE",2
2004,01,28,STOLEN PROPERTY,3
2004,01,28,SUSPICIOUS OCC,6
2004,01,28,TRESPASS,3
2004,01,28,VANDALISM,18
2004,01,28,VEHICLE THEFT,36
2004,01,28,WARRANTS,49
2004,01,28,WEAPON LAWS,3
2004,01,29,ARSON,1
2004,01,29,ASSAULT,37
2004,01,29,BURGLARY,19
2004,01,29,DISORDERLY CONDUCT,5
2004,01,29,DRUG/NARCOTIC,51
2004,01,29,DRUNKENNESS,1
2004,01,29,EMBEZZLEMENT,1
2004,01,29,FORGERY/COUNTERFEITING,6
2004,01,29,FRAUD,7
2004,01,29,LARCENY/THEFT,81
2004,01,29,LIQUOR LAWS,2
2004,01,29,LOITERING,1
2004,01,29,MISSING PERSON,11
2004,01,29,NON-CRIMINAL,36
2004,01,29,OTHER OFFENSES,67
2004,01,29,PROSTITUTION,11
