year,month,day,category,count
2003,01,04,SECONDARY CODES,5
2003,01,04,"SEX OFFENSES, FORCIBLE",3
2003,01,04,STOLEN PROPERTY,3
2003,01,04,SUICIDE,1
2003,01,04,SUSPICIOUS OCC,9
2003,01,04,TRESPASS,4
2003,01,04,VANDALISM,9
2003,01,04,VEHICLE THEFT,46
2003,01,04,WARRANTS,18
2003,01,04,WEAPON LAWS,1
2003,01,05,ARSON,2
2003,01,05,ASSAULT,44
2003,01,05,BURGLARY,8
2003,01,05,DISORDERLY CONDUCT,2
2003,01,05,DRIVING UNDER THE INFLUENCE,4
2003,01,05,DRUG/NARCOTIC,31
2003,01,05,DRUNKENNESS,3
2003,01,05,FORGERY/COUNTERFEITING,4
2003,01,05,FRAUD,8
2003,01,05,GAMBLING,1
2003,01,05,KIDNAPPING,1
2003,01,05,LARCENY/THEFT,54
2003,01,05,LOITERING,1
2003,01,05,MISSING PERSON,9
2003,01,05,NON-CRIMINAL,23
2003,01,05,OTHER OFFENSES,40
2003,01,05,PROSTITUTION,1
2003,01,05,ROBBERY,13
2003,01,05,SECONDARY CODES,4
2003,01,05,"SEX OFFENSES, FORCIBLE",2
2003,01,05,STOLEN PROPERTY,3
2003,01,05,SUSPICIOUS OCC,11
2003,01,05,TRESPASS,1
2003,01,05,VANDALISM,24
2003,01,05,VEHICLE THEFT,48
2003,01,05,WARRANTS,27
2003,01,05,WEAPON LAWS,8
2003,01,06,ASSAULT,35
2003,01,06,BAD CHECKS,1
2003,01,06,BURGLARY,16
2003,01,06,DRUG/NARCOTIC,35
2003,01,06,EMBEZZLEMENT,1
2003,01,06,FORGERY/COUNTERFEITING,5
2003,01,06,FRAUD,4
2003,01,06,LARCENY/THEFT,67
2003,01,06,MISSING PERSON,12
2003,01,06,NON-CRIMINAL,23
2003,01,06,OTHER OFFENSES,77
2003,01,06,PROSTITUTION,10
2003,01,06,ROBBERY,5
2003,01,06,SECONDARY CODES,1
2003,01,06,"SEX OFFENSES, FORCIBLE",1
2003,01,06,STOLEN PROPERTY,3
2003,01,06,SUSPICIOUS OCC,12
2003,01,06,TRESPASS,5
2003,01,06,VANDALISM,18
2003,01,06,VEHICLE THEFT,43
2003,01,06,WARRANTS,22
2003,01,06,WEAPON LAWS,4
2003,01,07,ASSAULT,50
2003,01,07,BURGLARY,10
2003,01,07,DISORDERLY CONDUCT,2
2003,01,07,DRUG/NARCOTIC,36
2003,01,07,DRUNKENNESS,3
2003,01,07,FORGERY/COUNTERFEITING,3
2003,01,07,FRAUD,5
2003,01,07,KIDNAPPING,2
2003,01,07,LARCENY/THEFT,50
2003,01,07,MISSING PERSON,10
2003,01,07,NON-CRIMINAL,38
2003,01,07,OTHER OFFENSES,71
2003,01,07,PROSTITUTION,6
2003,01,07,ROBBERY,7
2003,01,07,SECONDARY CODES,3
2003,01,07,"SEX OFFENSES, FORCIBLE",4
2003,01,07,STOLEN PROPERTY,4
2003,01,07,SUSPICIOUS OCC,13
2003,01,07,TRESPASS,7
2003,01,07,VANDALISM,19
2003,01,07,VEHICLE THEFT,34
2003,01,07,WARRANTS,37
2003,01,07,WEAPON LAWS,4
2003,01,08,ARSON,1
2003,01,08,ASSAULT,35
2003,01,08,BURGLARY,24
2003,01,08,DISORDERLY CONDUCT,12
2003,01,08,DRIVING UNDER THE INFLUENCE,1
2003,01,08,DRUG/NARCOTIC,49
2003,01,08,DRUNKENNESS,4
2003,01,08,EMBEZZLEMENT,2
2003,01,08,FORGERY/COUNTERFEITING,4
2003,01,08,FRAUD,10
2003,01,08,LARCENY/THEFT,75
2003,01,08,LIQUOR LAWS,1
2003,01,08,LOITERING,1
2003,01,08,MISSING PERSON,17
2003,01,08,NON-CRIMINAL,39
2003,01,08,OTHER OFFENSES,110
2003,01,08,PROSTITUTION,12
2003,01,08,ROBBERY,11
2003,01,08,RUNAWAY,3
2003,01,08,SECONDARY CODES,2
2003,01,08,"SEX OFFENSES, FORCIBLE",2
2003,01,08,STOLEN PROPERTY,2
2003,01,08,SUSPICIOUS OCC,8
2003,01,08,TRESPASS,4
2003,01,08,VANDALISM,21
2003,01,08,VEHICLE THEFT,38
2003,01,08,WARRANTS,37
2003,01,08,WEAPON LAWS,3
2003,01,09,ASSAULT,30
2003,01,09,BAD CHECKS,2
2003,01,09,BURGLARY,18
2003,01,09,DISORDERLY CONDUCT,2
2003,01,09,DRIVING UNDER THE INFLUENCE,1
2003,01,09,DRUG/NARCOTIC,30
2003,01,09,EMBEZZLEMENT,2
2003,01,09,FORGERY/COUNTERFEITING,3
2003,01,09,FRAUD,9
2003,01,09,LARCENY/THEFT,63
2003,01,09,MISSING PERSON,8
2003,01,09,NON-CRIMINAL,32
2003,01,09,OTHER OFFENSES,64
2003,01,09,PROSTITUTION,10
2003,01,09,ROBBERY,11
2003,01,09,RUNAWAY,3
2003,01,09,SECONDARY CODES,3
2003,01,09,"SEX OFFENSES, FORCIBLE",3
2003,01,09,STOLEN PROPERTY,2
2003,01,09,SUSPICIOUS OCC,9
2003,01,09,TRESPASS,4
2003,01,09,VANDALISM,22
2003,01,09,VEHICLE THEFT,33
2003,01,09,WARRANTS,49
2003,01,09,WEAPON LAWS,4
2003,01,10,ARSON,1
2003,01,10,ASSAULT,40
2003,01,10,BAD CHECKS,1
2003,01,10,BURGLARY,19
2003,01,10,DISORDERLY CONDUCT,2
2003,01,10,DRIVING UNDER THE INFLUENCE,2
2003,01,10,DRUG/NARCOTIC,32
2003,01,10,DRUNKENNESS,4
2003,01,10,FORGERY/COUNTERFEITING,6
2003,01,10,FRAUD,10
2003,01,10,LARCENY/THEFT,71
2003,01,10,MISSING PERSON,6
2003,01,10,NON-CRIMINAL,23
2003,01,10,OTHER OFFENSES,67
2003,01,10,ROBBERY,7
2003,01,10,SECONDARY CODES,6
2003,01,10,"SEX OFFENSES, FORCIBLE",1
2003,01,10,STOLEN PROPERTY,2
2003,01,10,SUSPICIOUS OCC,13
2003,01,10,TRESPASS,2
2003,01,10,VANDALISM,18
2003,01,10,VEHICLE THEFT,39
2003,01,10,WARRANTS,22
2003,01,10,WEAPON LAWS,5
2003,01,11,ARSON,2
2003,01,11,ASSAULT,35
2003,01,11,BURGLARY,14
2003,01,11,DISORDERLY CONDUCT,1
2003,01,11,DRIVING UNDER THE INFLUENCE,3
2003,01,11,DRUG/NARCOTIC,33
2003,01,11,DRUNKENNESS,3
2003,01,11,FORGERY/COUNTERFEITING,1
2003,01,11,FRAUD,8
2003,01,11,KIDNAPPING,1
2003,01,11,LARCENY/THEFT,51
2003,01,11,MISSING PERSON,9
2003,01,11,NON-CRIMINAL,35
2003,01,11,OTHER OFFENSES,51
2003,01,11,PROSTITUTION,1
2003,01,11,ROBBERY,10
2003,01,11,RUNAWAY,2
2003,01,11,SECONDARY CODES,4
2003,01,11,"SEX OFFENSES, FORCIBLE",1
2003,01,11,STOLEN PROPERTY,2
2003,01,11,SUSPICIOUS OCC,9
2003,01,11,TRESPASS,1
2003,01,11,VANDALISM,17
2003,01,11,VEHICLE THEFT,39
2003,01,11,WARRANTS,28
2003,01,11,WEAPON LAWS,2
2003,01,12,ARSON,1
2003,01,12,ASSAULT,20
2003,01,12,BURGLARY,17
2003,01,12,DRIVING UNDER THE INFLUENCE,1
2003,01,12,DRUG/NARCOTIC,24
2003,01,12,DRUNKENNESS,4
2003,01,12,EMBEZZLEMENT,1
2003,01,12,FORGERY/COUNTERFEITING,1
2003,01,12,FRAUD,6
2003,01,12,LARCENY/THEFT,66
2003,01,12,LOITERING,1
2003,01,12,MISSING PERSON,9
2003,01,12,NON-CRIMINAL,34
2003,01,12,OTHER OFFENSES,46
2003,01,12,ROBBERY,12
2003,01,12,SECONDARY CODES,2
2003,01,12,"SEX OFFENSES, FORCIBLE",2
2003,01,12,SUSPICIOUS OCC,7
2003,01,12,TRESPASS,2
2003,01,12,VANDALISM,20
2003,01,12,VEHICLE THEFT,26
2003,01,12,WARRANTS,21
2003,01,12,WEAPON LAWS,1
2003,01,13,ARSON,2
2003,01,13,ASSAULT,41
2003,01,13,BURGLARY,16
2003,01,13,DISORDERLY CONDUCT,2
2003,01,13,DRUG/NARCOTIC,21
2003,01,13,DRUNKENNESS,4
2003,01,13,EXTORTION,1
2003,01,13,FAMILY OFFENSES,1
2003,01,13,FORGERY/COUNTERFEITING,11
2003,01,13,FRAUD,17
2003,01,13,KIDNAPPING,2
2003,01,13,LARCENY/THEFT,62
2003,01,13,MISSING PERSON,8
2003,01,13,NON-CRIMINAL,28
2003,01,13,OTHER OFFENSES,69
2003,01,13,PROSTITUTION,10
2003,01,13,ROBBERY,6
2003,01,13,SECONDARY CODES,2
2003,01,13,"SEX OFFENSES, FORCIBLE",5
2003,01,13,STOLEN PROPERTY,2
2003,01,13,SUICIDE,1
2003,01,13,SUSPICIOUS OCC,9
2003,01,13,TRESPASS,1
2003,01,13,VANDALISM,22
2003,01,13,VEHICLE THEFT,34
2003,01,13,WARRANTS,20
2003,01,13,WEAPON LAWS,1
2003,01,14,ARSON,1
2003,01,14,ASSAULT,44
2003,01,14,BURGLARY,18
2003,01,14,DISORDERLY CONDUCT,1
2003,01,14,DRIVING UNDER THE INFLUENCE,3
2003,01,14,DRUG/NARCOTIC,35
2003,01,14,DRUNKENNESS,1
2003,01,14,FORGERY/COUNTERFEITING,4
2003,01,14,FRAUD,10
2003,01,14,GAMBLING,1
2003,01,14,KIDNAPPING,1
2003,01,14,LARCENY/THEFT,66
2003,01,14,MISSING PERSON,6
2003,01,14,NON-CRIMINAL,28
2003,01,14,OTHER OFFENSES,65
2003,01,14,PROSTITUTION,9
2003,01,14,ROBBERY,10
2003,01,14,RUNAWAY,3
2003,01,14,SECONDARY CODES,5
2003,01,14,"SEX OFFENSES, FORCIBLE",2
2003,01,14,STOLEN PROPERTY,3
2003,01,14,SUSPICIOUS OCC,9
2003,01,14,TRESPASS,4
2003,01,14,VANDALISM,12
2003,01,14,VEHICLE THEFT,31
2003,01,14,WARRANTS,29
2003,01,14,WEAPON LAWS,5
2003,01,15,ARSON,2
2003,01,15,ASSAULT,32
2003,01,15,BURGLARY,9
2003,01,15,DRUG/NARCOTIC,36
2003,01,15,DRUNKENNESS,4
2003,01,15,EMBEZZLEMENT,3
2003,01,15,FORGERY/COUNTERFEITING,12
2003,01,15,FRAUD,20
2003,01,15,LARCENY/THEFT,66
2003,01,15,MISSING PERSON,12
2003,01,15,NON-CRIMINAL,43
2003,01,15,OTHER OFFENSES,53
2003,01,15,PROSTITUTION,10
2003,01,15,ROBBERY,4
2003,01,15,RUNAWAY,2
2003,01,15,SECONDARY CODES,3
2003,01,15,"SEX OFFENSES, FORCIBLE",4
2003,01,15,STOLEN PROPERTY,1
2003,01,15,SUSPICIOUS OCC,15
2003,01,15,TRESPASS,6
2003,01,15,VANDALISM,14
2003,01,15,VEHICLE THEFT,36
2003,01,15,WARRANTS,20
2003,01,15,WEAPON LAWS,3
2003,01,16,ASSAULT,35
2003,01,16,BURGLARY,12
2003,01,16,DISORDERLY CONDUCT,3
2003,01,16,DRUG/NARCOTIC,35
2003,01,16,DRUNKENNESS,2
2003,01,16,EMBEZZLEMENT,1
2003,01,16,FAMILY OFFENSES,1
2003,01,16,FORGERY/COUNTERFEITING,9
2003,01,16,FRAUD,5
2003,01,16,LARCENY/THEFT,65
2003,01,16,LIQUOR LAWS,1
2003,01,16,MISSING PERSON,10
2003,01,16,NON-CRIMINAL,30
2003,01,16,OTHER OFFENSES,53
2003,01,16,PROSTITUTION,9
2003,01,16,ROBBERY,10
2003,01,16,SECONDARY CODES,3
2003,01,16,"SEX OFFENSES, FORCIBLE",2
2003,01,16,STOLEN PROPERTY,3
2003,01,16,SUICIDE,1
2003,01,16,SUSPICIOUS OCC,9
2003,01,16,TRESPASS,15
2003,01,16,VANDALISM,19
2003,01,16,VEHICLE THEFT,40
2003,01,16,WARRANTS,28
2003,01,16,WEAPON LAWS,5
2003,01,17,ASSAULT,36
2003,01,17,BURGLARY,19
2003,01,17,DISORDERLY CONDUCT,2
2003,01,17,DRIVING UNDER THE INFLUENCE,1
2003,01,17,DRUG/NARCOTIC,31
2003,01,17,DRUNKENNESS,2
2003,01,17,FAMILY OFFENSES,1
2003,01,17,FORGERY/COUNTERFEITING,6
2003,01,17,FRAUD,11
2003,01,17,LARCENY/THEFT,76
2003,01,17,LIQUOR LAWS,1
2003,01,17,MISSING PERSON,17
2003,01,17,NON-CRIMINAL,47
2003,01,17,OTHER OFFENSES,61
2003,01,17,PROSTITUTION,8
2003,01,17,ROBBERY,9
2003,01,17,RUNAWAY,1
2003,01,17,SECONDARY CODES,3
2003,01,17,"SEX OFFENSES, FORCIBLE",1
2003,01,17,STOLEN PROPERTY,2
2003,01,17,SUSPICIOUS OCC,14
2003,01,17,TRESPASS,7
2003,01,17,VANDALISM,18
2003,01,17,VEHICLE THEFT,36
2003,01,17,WARRANTS,31
2003,01,17,WEAPON LAWS,3
2003,01,18,ASSAULT,33
2003,01,18,BAD CHECKS,1
2003,01,18,BURGLARY,12
2003,01,18,DISORDERLY CONDUCT,1
2003,01,18,DRIVING UNDER THE INFLUENCE,1
2003,01,18,DRUG/NARCOTIC,24
2003,01,18,DRUNKENNESS,1
2003,01,18,FORGERY/COUNTERFEITING,5
2003,01,18,FRAUD,5
2003,01,18,LARCENY/THEFT,77
2003,01,18,MISSING PERSON,6
2003,01,18,NON-CRIMINAL,28
2003,01,18,OTHER OFFENSES,49
2003,01,18,ROBBERY,4
2003,01,18,RUNAWAY,1
2003,01,18,SECONDARY CODES,4
2003,01,18,STOLEN PROPERTY,1
2003,01,18,SUSPICIOUS OCC,8
2003,01,18,TRESPASS,5
2003,01,18,VANDALISM,23
2003,01,18,VEHICLE THEFT,37
2003,01,18,WARRANTS,23
2003,01,18,WEAPON LAWS,3
2003,01,19,ASSAULT,28
2003,01,19,BURGLARY,13
2003,01,19,DRIVING UNDER THE INFLUENCE,1
2003,01,19,DRUG/NARCOTIC,18
2003,01,19,DRUNKENNESS,2
2003,01,19,FAMILY OFFENSES,1
2003,01,19,FORGERY/COUNTERFEITING,1
2003,01,19,FRAUD,9
2003,01,19,LARCENY/THEFT,58
2003,01,19,LIQUOR LAWS,1
2003,01,19,MISSING PERSON,10
2003,01,19,NON-CRIMINAL,25
2003,01,19,OTHER OFFENSES,35
2003,01,19,PROSTITUTION,2
2003,01,19,ROBBERY,4
2003,01,19,RUNAWAY,2
2003,01,19,SECONDARY CODES,2
2003,01,19,STOLEN PROPERTY,1
2003,01,19,SUSPICIOUS OCC,6
2003,01,19,TRESPASS,4
2003,01,19,VANDALISM,18
2003,01,19,VEHICLE THEFT,50
2003,01,19,WARRANTS,12
2003,01,19,WEAPON LAWS,2
2003,01,20,ARSON,1
2003,01,20,ASSAULT,29
2003,01,20,BURGLARY,14
2003,01,20,DRIVING UNDER THE INFLUENCE,1
2003,01,20,DRUG/NARCOTIC,40
2003,01,20,DRUNKENNESS,1
2003,01,20,FORGERY/COUNTERFEITING,8
2003,01,20,FRAUD,3
2003,01,20,LARCENY/THEFT,67
2003,01,20,LIQUOR LAWS,1
2003,01,20,MISSING PERSON,16
2003,01,20,NON-CRIMINAL,39
2003,01,20,OTHER OFFENSES,64
2003,01,20,ROBBERY,5
2003,01,20,SECONDARY CODES,3
2003,01,20,STOLEN PROPERTY,3
2003,01,20,SUSPICIOUS OCC,16
2003,01,20,TRESPASS,12
2003,01,20,VANDALISM,21
2003,01,20,VEHICLE THEFT,37
2003,01,20,WARRANTS,25
2003,01,20,WEAPON LAWS,8
2003,01,21,ASSAULT,30
2003,01,21,BURGLARY,15
2003,01,21,DRUG/NARCOTIC,35
2003,01,21,DRUNKENNESS,1
2003,01,21,EMBEZZLEMENT,3
2003,01,21,FORGERY/COUNTERFEITING,5
2003,01,21,FRAUD,10
2003,01,21,KIDNAPPING,2
2003,01,21,LARCENY/THEFT,81
2003,01,21,MISSING PERSON,13
2003,01,21,NON-CRIMINAL,27
2003,01,21,OTHER OFFENSES,41
2003,01,21,PROSTITUTION,3
2003,01,21,ROBBERY,8
2003,01,21,SECONDARY CODES,4
2003,01,21,"SEX OFFENSES, FORCIBLE",1
2003,01,21,STOLEN PROPERTY,4
2003,01,21,SUSPICIOUS OCC,14
2003,01,21,TRESPASS,4
2003,01,21,VANDALISM,12
2003,01,21,VEHICLE THEFT,29
2003,01,21,WARRANTS,35
2003,01,21,WEAPON LAWS,3
2003,01,22,ASSAULT,36
2003,01,22,BURGLARY,17
2003,01,22,DISORDERLY CONDUCT,5
2003,01,22,DRUG/NARCOTIC,36
2003,01,22,DRUNKENNESS,1
2003,01,22,FAMILY OFFENSES,1
2003,01,22,FORGERY/COUNTERFEITING,15
2003,01,22,FRAUD,7
2003,01,22,LARCENY/THEFT,78
2003,01,22,MISSING PERSON,11
2003,01,22,NON-CRIMINAL,29
2003,01,22,OTHER OFFENSES,86
2003,01,22,PROSTITUTION,8
2003,01,22,ROBBERY,9
2003,01,22,SECONDARY CODES,5
2003,01,22,"SEX OFFENSES, FORCIBLE",1
2003,01,22,STOLEN PROPERTY,1
2003,01,22,SUICIDE,1
2003,01,22,SUSPICIOUS OCC,9
2003,01,22,TRESPASS,6
2003,01,22,VANDALISM,17
2003,01,22,VEHICLE THEFT,37
2003,01,22,WARRANTS,40
2003,01,22,WEAPON LAWS,2
2003,01,23,ASSAULT,39
2003,01,23,BAD CHECKS,1
2003,01,23,BURGLARY,15
2003,01,23,DISORDERLY CONDUCT,8
2003,01,23,DRIVING UNDER THE INFLUENCE,2
2003,01,23,DRUG/NARCOTIC,35
2003,01,23,DRUNKENNESS,2
2003,01,23,FORGERY/COUNTERFEITING,14
2003,01,23,FRAUD,8
2003,01,23,LARCENY/THEFT,64
2003,01,23,LIQUOR LAWS,1
2003,01,23,LOITERING,3
2003,01,23,MISSING PERSON,7
2003,01,23,NON-CRIMINAL,24
2003,01,23,OTHER OFFENSES,84
2003,01,23,PROSTITUTION,10
2003,01,23,ROBBERY,8
2003,01,23,RUNAWAY,2
2003,01,23,SECONDARY CODES,3
2003,01,23,"SEX OFFENSES, FORCIBLE",6
2003,01,23,SUICIDE,1
2003,01,23,SUSPICIOUS OCC,14
2003,01,23,TRESPASS,10
2003,01,23,VANDALISM,23
2003,01,23,VEHICLE THEFT,38
2003,01,23,WARRANTS,29
2003,01,23,WEAPON LAWS,3
2003,01,24,ARSON,1
2003,01,24,ASSAULT,42
2003,01,24,BURGLARY,25
2003,01,24,DISORDERLY CONDUCT,7
2003,01,24,DRIVING UNDER THE INFLUENCE,1
2003,01,24,DRUG/NARCOTIC,28
2003,01,24,DRUNKENNESS,4
2003,01,24,EMBEZZLEMENT,1
2003,01,24,FAMILY OFFENSES,1
2003,01,24,FORGERY/COUNTERFEITING,3
2003,01,24,FRAUD,9
2003,01,24,LARCENY/THEFT,88
2003,01,24,LIQUOR LAWS,2
2003,01,24,MISSING PERSON,15
2003,01,24,NON-CRIMINAL,41
2003,01,24,OTHER OFFENSES,64
2003,01,24,PROSTITUTION,3
2003,01,24,ROBBERY,11
2003,01,24,RUNAWAY,4
2003,01,24,SECONDARY CODES,2
2003,01,24,"SEX OFFENSES, FORCIBLE",1
2003,01,24,"SEX OFFENSES, NON FORCIBLE",1
2003,01,24,STOLEN PROPERTY,3
2003,01,24,SUSPICIOUS OCC,18
2003,01,24,TRESPASS,7
2003,01,24,VANDALISM,13
2003,01,24,VEHICLE THEFT,46
2003,01,24,WARRANTS,22
2003,01,24,WEAPON LAWS,3
2003,01,25,ARSON,2
2003,01,25,ASSAULT,41
2003,01,25,BURGLARY,14
2003,01,25,DISORDERLY CONDUCT,2
2003,01,25,DRIVING UNDER THE INFLUENCE,1
2003,01,25,DRUG/NARCOTIC,27
2003,01,25,DRUNKENNESS,5
2003,01,25,FORGERY/COUNTERFEITING,7
2003,01,25,FRAUD,6
2003,01,25,LARCENY/THEFT,90
2003,01,25,LIQUOR LAWS,3
2003,01,25,LOITERING,1
2003,01,25,MISSING PERSON,14
2003,01,25,NON-CRIMINAL,44
2003,01,25,OTHER OFFENSES,90
2003,01,25,ROBBERY,10
2003,01,25,RUNAWAY,1
2003,01,25,SECONDARY CODES,2
2003,01,25,"SEX OFFENSES, FORCIBLE",2
2003,01,25,STOLEN PROPERTY,2
2003,01,25,SUICIDE,1
2003,01,25,SUSPICIOUS OCC,12
2003,01,25,TRESPASS,1
2003,01,25,VANDALISM,21
2003,01,25,VEHICLE THEFT,36
2003,01,25,WARRANTS,28
2003,01,25,WEAPON LAWS,6
2003,01,26,ASSAULT,45
2003,01,26,BURGLARY,5
2003,01,26,DISORDERLY CONDUCT,4
2003,01,26,DRIVING UNDER THE INFLUENCE,1
2003,01,26,DRUG/NARCOTIC,15
2003,01,26,DRUNKENNESS,3
2003,01,26,EMBEZZLEMENT,1
2003,01,26,FAMILY OFFENSES,2
2003,01,26,FORGERY/COUNTERFEITING,3
2003,01,26,FRAUD,6
2003,01,26,KIDNAPPING,3
2003,01,26,LARCENY/THEFT,51
2003,01,26,LIQUOR LAWS,1
2003,01,26,LOITERING,1
2003,01,26,MISSING PERSON,10
2003,01,26,NON-CRIMINAL,27
2003,01,26,OTHER OFFENSES,51
2003,01,26,ROBBERY,6
2003,01,26,RUNAWAY,2
2003,01,26,SECONDARY CODES,6
2003,01,26,"SEX OFFENSES, FORCIBLE",6
2003,01,26,SUSPICIOUS OCC,8
2003,01,26,TRESPASS,4
2003,01,26,VANDALISM,16
2003,01,26,VEHICLE THEFT,40
2003,01,26,WARRANTS,23
2003,01,26,WEAPON LAWS,1
2003,01,27,ARSON,1
2003,01,27,ASSAULT,29
2003,01,27,BURGLARY,9
2003,01,27,DRUG/NARCOTIC,51
2003,01,27,DRUNKENNESS,4
2003,01,27,FORGERY/COUNTERFEITING,4
2003,01,27,FRAUD,12
2003,01,27,GAMBLING,1
2003,01,27,LARCENY/THEFT,73
2003,01,27,LIQUOR LAWS,1
2003,01,27,LOITERING,1
2003,01,27,MISSING PERSON,12
2003,01,27,NON-CRIMINAL,36
2003,01,27,OTHER OFFENSES,72
2003,01,27,PROSTITUTION,7
2003,01,27,ROBBERY,7
2003,01,27,SECONDARY CODES,3
2003,01,27,"SEX OFFENSES, FORCIBLE",2
2003,01,27,STOLEN PROPERTY,2
2003,01,27,SUSPICIOUS OCC,13
2003,01,27,TRESPASS,4
2003,01,27,VANDALISM,12
2003,01,27,VEHICLE THEFT,27
2003,01,27,WARRANTS,32
2003,01,27,WEAPON LAWS,2
2003,01,28,ASSAULT,41
2003,01,28,BURGLARY,25
2003,01,28,DISORDERLY CONDUCT,5
2003,01,28,DRIVING UNDER THE INFLUENCE,1
2003,01,28,DRUG/NARCOTIC,40
2003,01,28,DRUNKENNESS,4
2003,01,28,EMBEZZLEMENT,1
2003,01,28,FORGERY/COUNTERFEITING,4
2003,01,28,FRAUD,8
2003,01,28,LARCENY/THEFT,77
2003,01,28,MISSING PERSON,10
2003,01,28,NON-CRIMINAL,37
2003,01,28,OTHER OFFENSES,49
2003,01,28,PROSTITUTION,11
2003,01,28,ROBBERY,13
2003,01,28,RUNAWAY,1
2003,01,28,SECONDARY CODES,6
2003,01,28,"SEX OFFENSES, FORCIBLE",3
2003,01,28,SUICIDE,1
2003,01,28,SUSPICIOUS OCC,9
2003,01,28,TRESPASS,3
2003,01,28,VANDALISM,20
2003,01,28,VEHICLE THEFT,40
2003,01,28,WARRANTS,30
2003,01,28,WEAPON LAWS,6
2003,01,29,ARSON,1
2003,01,29,ASSAULT,29
2003,01,29,BRIBERY,1
2003,01,29,BURGLARY,15
2003,01,29,DISORDERLY CONDUCT,9
2003,01,29,DRIVING UNDER THE INFLUENCE,1
2003,01,29,DRUG/NARCOTIC,49
2003,01,29,DRUNKENNESS,2
2003,01,29,FORGERY/COUNTERFEITING,4
2003,01,29,FRAUD,9
2003,01,29,GAMBLING,1
2003,01,29,KIDNAPPING,1
2003,01,29,LARCENY/THEFT,98
2003,01,29,LOITERING,1
2003,01,29,MISSING PERSON,8
2003,01,29,NON-CRIMINAL,36
