year,month,day,metric,count
2017,12,28,Public Debt Transactions::Redemptions::Marketable::Bills,119993
2017,12,28,Public Debt Transactions::Redemptions::Marketable::Notes,0
2017,12,28,Public Debt Transactions::Redemptions::Marketable::Bonds,0
2017,12,28,Public Debt Transactions::Redemptions::Marketable::Federal Financing Bank,0
2017,12,28,Public Debt Transactions::Redemptions::Nonmarketable::United States Savings Securities,54
2017,12,28,Public Debt Transactions::Redemptions::Nonmarketable::Government Account Series,307163
2017,12,28,Public Debt Transactions::Redemptions::Nonmarketable::Hope Bonds,0
2017,12,28,Public Debt Transactions::Redemptions::Nonmarketable::Domestic Series,0
2017,12,28,Public Debt Transactions::Redemptions::Nonmarketable::Foreign Series,0
2017,12,28,Public Debt Transactions::Redemptions::Nonmarketable::State and Local Series,16
2017,12,28,Public Debt Transactions::Redemptions::Nonmarketable::Other,1367
2017,12,28,Public Debt Transactions::Redemptions::Total Redemptions,428594
2017,12,28,Public Debt Transactions::Redemptions::Net Change in Public Debt Outstanding,442
