year,month,day,metric,count
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Agriculture Loan Repayments (misc),63
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Air Transport Security Fees,19
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Cash FTD's Received (Table IV),12888
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Commodity Credit Corporation programs,23
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Customs and Certain Excise Taxes,94
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Supplemental Security Income,230
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Unemployment,12
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Education Department programs,255
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Energy Department programs,26
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Estate and Gift Taxes,169
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Federal Reserve Earnings,0
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Foreign Military Sales Program,32
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Housing and Urban Development programs,5
2017,12,28,"Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Individual Income and Employment Taxes, Not Withheld",2711
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Interest recd from cash investments,0
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Justice Department programs,38
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Postal Service,307
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Public Debt Cash Issues (Table III-B),135832
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Comptroller of the Currency-Assessment,70
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Medicare Premiums,178
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Minerals Management Svc/Collections,63
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Total Other Deposits,311
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Change in Balance of Uncollected Funds,0
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Transfers from Depositaries,0
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Total Federal Reserve Account,153014
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Short-Term Cash Investments::Transfers from Federal Reserve Account (Table V),0
2017,12,28,Deposits and Withdrawals of Operating Cash::Deposits::Total Deposits (excluding transfers),153014
