year,month,day,metric,count
2017,12,13,Operating Cash Balance::Type of account::Federal Reserve Account::Closing balance,64734
2017,12,13,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Closing balance,0
2017,12,13,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Closing balance,0
2017,12,13,Operating Cash Balance::Type of account::Total Operating Balance::Closing balance,64734
2017,12,13,Operating Cash Balance::Type of account::Federal Reserve Account::Opening balance,74174
2017,12,13,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Opening balance,0
2017,12,13,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Opening balance,0
2017,12,13,Operating Cash Balance::Type of account::Total Operating Balance::Opening balance,74174
