year,month,day,metric,count
2017,12,8,Public Debt Transactions::Redemptions::Marketable::Bills,50000
2017,12,8,Public Debt Transactions::Redemptions::Marketable::Notes,0
2017,12,8,Public Debt Transactions::Redemptions::Marketable::Bonds,0
2017,12,8,Public Debt Transactions::Redemptions::Marketable::Federal Financing Bank,0
2017,12,8,Public Debt Transactions::Redemptions::Nonmarketable::United States Savings Securities,47
2017,12,8,Public Debt Transactions::Redemptions::Nonmarketable::Government Account Series,363017
2017,12,8,Public Debt Transactions::Redemptions::Nonmarketable::Hope Bonds,0
2017,12,8,Public Debt Transactions::Redemptions::Nonmarketable::Domestic Series,0
2017,12,8,Public Debt Transactions::Redemptions::Nonmarketable::Foreign Series,0
2017,12,8,Public Debt Transactions::Redemptions::Nonmarketable::State and Local Series,447
2017,12,8,Public Debt Transactions::Redemptions::Nonmarketable::Other,747
2017,12,8,Public Debt Transactions::Redemptions::Total Redemptions,414259
2017,12,8,Public Debt Transactions::Redemptions::Net Change in Public Debt Outstanding,-48214
