,year,month,day,category,count
791,2017,2,22,driving under the influence,4
792,2017,2,22,drug possession,35
793,2017,2,22,drunk in public,15
794,2017,2,22,fraud,5
795,2017,2,22,illegal conceal or carry of weapon,9
796,2017,2,22,"illegal sales, manufacture, or transport",7
797,2017,2,22,motor vehicle theft,31
798,2017,2,22,other,26
799,2017,2,22,"sex crimes, not child-related",1
800,2017,2,22,theft,68
801,2017,2,22,vandalism,25
802,2017,2,22,weapon-related crime,2
803,2017,2,23,arson,2
804,2017,2,23,assault,9
805,2017,2,23,battery,19
806,2017,2,23,burglary,45
807,2017,2,23,child-related crimes,4
808,2017,2,23,disorderly conduct,6
809,2017,2,23,driving under the influence,13
810,2017,2,23,drug possession,38
811,2017,2,23,drunk in public,7
812,2017,2,23,fraud,3
813,2017,2,23,illegal conceal or carry of weapon,5
814,2017,2,23,"illegal sales, manufacture, or transport",3
815,2017,2,23,motor vehicle theft,49
816,2017,2,23,other,37
817,2017,2,23,"sex crimes, not child-related",1
818,2017,2,23,theft,68
819,2017,2,23,vandalism,26
820,2017,2,24,assault,10
821,2017,2,24,battery,29
822,2017,2,24,burglary,44
823,2017,2,24,child-related crimes,2
824,2017,2,24,disorderly conduct,10
825,2017,2,24,driving under the influence,13
826,2017,2,24,drug possession,33
827,2017,2,24,drunk in public,16
828,2017,2,24,fraud,7
829,2017,2,24,illegal conceal or carry of weapon,5
830,2017,2,24,"illegal sales, manufacture, or transport",3
831,2017,2,24,motor vehicle theft,33
832,2017,2,24,murder,1
833,2017,2,24,other,29
834,2017,2,24,"sex crimes, not child-related",4
835,2017,2,24,theft,69
836,2017,2,24,vandalism,30
837,2017,2,24,weapon-related crime,4
838,2017,2,25,assault,7
839,2017,2,25,battery,30
840,2017,2,25,burglary,54
841,2017,2,25,child-related crimes,2
842,2017,2,25,disorderly conduct,10
843,2017,2,25,driving under the influence,14
844,2017,2,25,drug possession,47
845,2017,2,25,drunk in public,14
846,2017,2,25,fraud,5
847,2017,2,25,illegal conceal or carry of weapon,6
848,2017,2,25,"illegal sales, manufacture, or transport",7
849,2017,2,25,motor vehicle theft,41
850,2017,2,25,other,23
851,2017,2,25,"sex crimes, not child-related",7
852,2017,2,25,theft,73
853,2017,2,25,vandalism,28
854,2017,2,25,weapon-related crime,1
855,2017,2,26,arson,1
856,2017,2,26,assault,13
857,2017,2,26,attempted murder,1
858,2017,2,26,battery,20
859,2017,2,26,burglary,30
860,2017,2,26,child-related crimes,1
861,2017,2,26,disorderly conduct,7
862,2017,2,26,driving under the influence,10
863,2017,2,26,drug possession,33
864,2017,2,26,drunk in public,14
865,2017,2,26,fraud,4
866,2017,2,26,illegal conceal or carry of weapon,1
867,2017,2,26,motor vehicle theft,34
868,2017,2,26,other,21
869,2017,2,26,"sex crimes, not child-related",8
870,2017,2,26,theft,48
871,2017,2,26,vandalism,19
872,2017,2,26,weapon-related crime,1
873,2017,2,27,arson,1
874,2017,2,27,assault,6
875,2017,2,27,battery,22
876,2017,2,27,burglary,54
877,2017,2,27,child-related crimes,1
878,2017,2,27,disorderly conduct,4
879,2017,2,27,driving under the influence,9
880,2017,2,27,drug possession,17
881,2017,2,27,drunk in public,10
882,2017,2,27,fraud,3
883,2017,2,27,illegal conceal or carry of weapon,3
884,2017,2,27,"illegal sales, manufacture, or transport",1
885,2017,2,27,motor vehicle theft,39
886,2017,2,27,murder,1
887,2017,2,27,other,32
888,2017,2,27,"sex crimes, not child-related",3
889,2017,2,27,theft,58
890,2017,2,27,vandalism,21
891,2017,2,27,weapon-related crime,1
892,2017,2,28,arson,1
893,2017,2,28,assault,8
894,2017,2,28,battery,22
895,2017,2,28,burglary,56
896,2017,2,28,child-related crimes,2
897,2017,2,28,driving under the influence,6
898,2017,2,28,drug possession,33
899,2017,2,28,drunk in public,13
900,2017,2,28,fraud,3
901,2017,2,28,illegal conceal or carry of weapon,9
902,2017,2,28,"illegal sales, manufacture, or transport",3
903,2017,2,28,motor vehicle theft,34
904,2017,2,28,other,40
905,2017,2,28,"sex crimes, not child-related",8
906,2017,2,28,theft,82
907,2017,2,28,vandalism,19
908,2017,2,28,weapon-related crime,2
909,2017,2,3,arson,1
910,2017,2,3,assault,7
911,2017,2,3,battery,30
912,2017,2,3,burglary,67
913,2017,2,3,child-related crimes,3
914,2017,2,3,disorderly conduct,5
915,2017,2,3,driving under the influence,13
916,2017,2,3,drug possession,54
917,2017,2,3,drunk in public,14
918,2017,2,3,fraud,5
919,2017,2,3,illegal conceal or carry of weapon,2
920,2017,2,3,motor vehicle theft,41
921,2017,2,3,other,32
922,2017,2,3,"sex crimes, not child-related",3
923,2017,2,3,theft,113
924,2017,2,3,vandalism,28
925,2017,2,3,weapon-related crime,5
926,2017,2,4,arson,1
927,2017,2,4,assault,6
928,2017,2,4,attempted murder,1
929,2017,2,4,battery,23
930,2017,2,4,burglary,47
931,2017,2,4,child-related crimes,3
932,2017,2,4,disorderly conduct,13
933,2017,2,4,driving under the influence,21
934,2017,2,4,drug possession,40
935,2017,2,4,drunk in public,12
936,2017,2,4,fraud,4
937,2017,2,4,illegal conceal or carry of weapon,3
938,2017,2,4,motor vehicle theft,42
939,2017,2,4,other,36
940,2017,2,4,"sex crimes, not child-related",3
941,2017,2,4,theft,75
942,2017,2,4,vandalism,36
943,2017,2,4,weapon-related crime,1
944,2017,2,5,arson,1
945,2017,2,5,assault,17
946,2017,2,5,battery,25
947,2017,2,5,burglary,56
948,2017,2,5,child-related crimes,2
949,2017,2,5,disorderly conduct,6
950,2017,2,5,driving under the influence,17
951,2017,2,5,drug possession,31
952,2017,2,5,drunk in public,30
953,2017,2,5,fraud,1
954,2017,2,5,illegal conceal or carry of weapon,2
955,2017,2,5,motor vehicle theft,37
956,2017,2,5,other,20
957,2017,2,5,"sex crimes, not child-related",5
958,2017,2,5,theft,72
959,2017,2,5,vandalism,23
960,2017,2,6,assault,11
961,2017,2,6,battery,29
962,2017,2,6,burglary,60
963,2017,2,6,child-related crimes,4
964,2017,2,6,disorderly conduct,3
965,2017,2,6,driving under the influence,7
966,2017,2,6,drug possession,44
967,2017,2,6,drunk in public,12
968,2017,2,6,fraud,6
969,2017,2,6,illegal conceal or carry of weapon,3
970,2017,2,6,motor vehicle theft,37
971,2017,2,6,other,44
972,2017,2,6,"sex crimes, not child-related",2
973,2017,2,6,theft,83
974,2017,2,6,vandalism,29
975,2017,2,6,weapon-related crime,3
976,2017,2,7,arson,3
977,2017,2,7,assault,9
978,2017,2,7,attempted murder,1
979,2017,2,7,battery,11
980,2017,2,7,burglary,57
981,2017,2,7,child-related crimes,1
982,2017,2,7,disorderly conduct,4
983,2017,2,7,driving under the influence,5
984,2017,2,7,drug possession,42
985,2017,2,7,drunk in public,11
986,2017,2,7,fraud,5
987,2017,2,7,illegal conceal or carry of weapon,5
988,2017,2,7,"illegal sales, manufacture, or transport",3
989,2017,2,7,motor vehicle theft,29
990,2017,2,7,murder,1
991,2017,2,7,other,38
992,2017,2,7,"sex crimes, not child-related",1
993,2017,2,7,theft,69
994,2017,2,7,vandalism,32
995,2017,2,7,weapon-related crime,7
996,2017,2,8,assault,6
997,2017,2,8,battery,20
998,2017,2,8,burglary,39
999,2017,2,8,child-related crimes,2
1000,2017,2,8,disorderly conduct,7
1001,2017,2,8,driving under the influence,7
1002,2017,2,8,drug possession,49
1003,2017,2,8,drunk in public,16
1004,2017,2,8,fraud,4
1005,2017,2,8,illegal conceal or carry of weapon,7
1006,2017,2,8,"illegal sales, manufacture, or transport",2
1007,2017,2,8,motor vehicle theft,41
1008,2017,2,8,other,46
1009,2017,2,8,"sex crimes, not child-related",3
1010,2017,2,8,theft,66
1011,2017,2,8,vandalism,25
1012,2017,2,8,weapon-related crime,1
1013,2017,2,9,assault,11
1014,2017,2,9,battery,20
1015,2017,2,9,burglary,52
1016,2017,2,9,child-related crimes,2
1017,2017,2,9,disorderly conduct,2
1018,2017,2,9,driving under the influence,8
1019,2017,2,9,drug possession,44
1020,2017,2,9,drunk in public,10
1021,2017,2,9,fraud,2
1022,2017,2,9,illegal conceal or carry of weapon,1
1023,2017,2,9,"illegal sales, manufacture, or transport",4
1024,2017,2,9,motor vehicle theft,43
1025,2017,2,9,other,33
1026,2017,2,9,"sex crimes, not child-related",6
1027,2017,2,9,theft,70
1028,2017,2,9,vandalism,22
1029,2017,2,9,weapon-related crime,2
1030,2017,3,1,arson,1
1031,2017,3,1,assault,8
1032,2017,3,1,battery,32
1033,2017,3,1,burglary,53
1034,2017,3,1,child-related crimes,4
1035,2017,3,1,disorderly conduct,5
1036,2017,3,1,driving under the influence,8
1037,2017,3,1,drug possession,31
1038,2017,3,1,drunk in public,16
1039,2017,3,1,fraud,8
1040,2017,3,1,illegal conceal or carry of weapon,1
1041,2017,3,1,"illegal sales, manufacture, or transport",2
1042,2017,3,1,motor vehicle theft,37
1043,2017,3,1,other,49
1044,2017,3,1,"sex crimes, not child-related",8
1045,2017,3,1,theft,63
1046,2017,3,1,vandalism,22
1047,2017,3,1,weapon-related crime,2
1048,2017,3,10,arson,2
1049,2017,3,10,assault,12
1050,2017,3,10,attempted murder,1
1051,2017,3,10,battery,14
1052,2017,3,10,burglary,47
1053,2017,3,10,disorderly conduct,5
1054,2017,3,10,driving under the influence,12
1055,2017,3,10,drug possession,45
1056,2017,3,10,drunk in public,15
1057,2017,3,10,fraud,1
1058,2017,3,10,illegal conceal or carry of weapon,7
1059,2017,3,10,"illegal sales, manufacture, or transport",2
1060,2017,3,10,motor vehicle theft,38
1061,2017,3,10,murder,1
1062,2017,3,10,other,41
1063,2017,3,10,"sex crimes, not child-related",3
1064,2017,3,10,theft,83
1065,2017,3,10,vandalism,29
1066,2017,3,10,weapon-related crime,7
1067,2017,3,11,arson,1
1068,2017,3,11,assault,10
1069,2017,3,11,attempted murder,1
1070,2017,3,11,battery,26
1071,2017,3,11,burglary,49
1072,2017,3,11,child-related crimes,4
1073,2017,3,11,disorderly conduct,2
1074,2017,3,11,driving under the influence,22
1075,2017,3,11,drug possession,23
1076,2017,3,11,drunk in public,23
1077,2017,3,11,fraud,4
1078,2017,3,11,illegal conceal or carry of weapon,10
1079,2017,3,11,"illegal sales, manufacture, or transport",14
1080,2017,3,11,motor vehicle theft,38
1081,2017,3,11,other,35
1082,2017,3,11,"sex crimes, not child-related",4
1083,2017,3,11,theft,75
1084,2017,3,11,vandalism,26
1085,2017,3,11,weapon-related crime,1
1086,2017,3,12,arson,1
1087,2017,3,12,assault,8
1088,2017,3,12,battery,22
1089,2017,3,12,burglary,51
1090,2017,3,12,child-related crimes,2
1091,2017,3,12,disorderly conduct,9
1092,2017,3,12,driving under the influence,16
1093,2017,3,12,drug possession,32
1094,2017,3,12,drunk in public,13
1095,2017,3,12,fraud,5
1096,2017,3,12,motor vehicle theft,26
1097,2017,3,12,other,33
1098,2017,3,12,"sex crimes, not child-related",5
1099,2017,3,12,theft,67
1100,2017,3,12,vandalism,24
1101,2017,3,13,arson,3
1102,2017,3,13,assault,10
1103,2017,3,13,battery,23
1104,2017,3,13,burglary,40
1105,2017,3,13,child-related crimes,2
1106,2017,3,13,disorderly conduct,2
1107,2017,3,13,driving under the influence,7
1108,2017,3,13,drug possession,33
1109,2017,3,13,drunk in public,15
1110,2017,3,13,fraud,8
1111,2017,3,13,illegal conceal or carry of weapon,1
1112,2017,3,13,"illegal sales, manufacture, or transport",3
1113,2017,3,13,motor vehicle theft,47
1114,2017,3,13,other,52
1115,2017,3,13,"sex crimes, not child-related",1
1116,2017,3,13,theft,84
1117,2017,3,13,vandalism,21
1118,2017,3,13,weapon-related crime,1
1119,2017,3,14,arson,1
1120,2017,3,14,assault,9
1121,2017,3,14,battery,25
1122,2017,3,14,burglary,38
1123,2017,3,14,child-related crimes,3
1124,2017,3,14,disorderly conduct,5
1125,2017,3,14,driving under the influence,10
1126,2017,3,14,drug possession,35
1127,2017,3,14,drunk in public,13
1128,2017,3,14,fraud,8
1129,2017,3,14,illegal conceal or carry of weapon,1
1130,2017,3,14,motor vehicle theft,23
1131,2017,3,14,other,36
1132,2017,3,14,"sex crimes, not child-related",2
1133,2017,3,14,theft,87
1134,2017,3,14,vandalism,27
1135,2017,3,15,arson,2
1136,2017,3,15,assault,11
1137,2017,3,15,battery,18
1138,2017,3,15,burglary,50
1139,2017,3,15,child-related crimes,2
1140,2017,3,15,disorderly conduct,7
1141,2017,3,15,driving under the influence,2
1142,2017,3,15,drug possession,54
1143,2017,3,15,drunk in public,10
1144,2017,3,15,fraud,4
1145,2017,3,15,illegal conceal or carry of weapon,2
1146,2017,3,15,"illegal sales, manufacture, or transport",3
1147,2017,3,15,motor vehicle theft,30
1148,2017,3,15,other,52
1149,2017,3,15,"sex crimes, not child-related",3
1150,2017,3,15,theft,73
1151,2017,3,15,vandalism,31
1152,2017,3,15,weapon-related crime,3
1153,2017,3,16,assault,17
1154,2017,3,16,attempted murder,1
1155,2017,3,16,battery,22
1156,2017,3,16,burglary,46
1157,2017,3,16,disorderly conduct,7
1158,2017,3,16,driving under the influence,9
1159,2017,3,16,drug possession,35
1160,2017,3,16,drunk in public,10
1161,2017,3,16,fraud,5
1162,2017,3,16,illegal conceal or carry of weapon,2
1163,2017,3,16,"illegal sales, manufacture, or transport",1
1164,2017,3,16,motor vehicle theft,44
1165,2017,3,16,other,46
1166,2017,3,16,"sex crimes, not child-related",4
1167,2017,3,16,theft,69
1168,2017,3,16,vandalism,26
1169,2017,3,16,weapon-related crime,1
1170,2017,3,17,arson,2
1171,2017,3,17,assault,12
1172,2017,3,17,attempted murder,1
1173,2017,3,17,battery,31
1174,2017,3,17,burglary,53
1175,2017,3,17,child-related crimes,1
1176,2017,3,17,disorderly conduct,9
1177,2017,3,17,driving under the influence,24
1178,2017,3,17,drug possession,32
1179,2017,3,17,drunk in public,9
1180,2017,3,17,fraud,8
1181,2017,3,17,illegal conceal or carry of weapon,3
1182,2017,3,17,"illegal sales, manufacture, or transport",2
1183,2017,3,17,motor vehicle theft,31
1184,2017,3,17,other,49
1185,2017,3,17,"sex crimes, not child-related",2
1186,2017,3,17,theft,90
1187,2017,3,17,vandalism,33
1188,2017,3,17,weapon-related crime,2
1189,2017,3,18,arson,1
1190,2017,3,18,assault,11
1191,2017,3,18,battery,39
1192,2017,3,18,burglary,44
1193,2017,3,18,child-related crimes,1
1194,2017,3,18,disorderly conduct,12
1195,2017,3,18,driving under the influence,21
1196,2017,3,18,drug possession,27
1197,2017,3,18,drunk in public,15
1198,2017,3,18,fraud,4
1199,2017,3,18,illegal conceal or carry of weapon,3
1200,2017,3,18,"illegal sales, manufacture, or transport",2
1201,2017,3,18,motor vehicle theft,28
1202,2017,3,18,other,40
1203,2017,3,18,"sex crimes, not child-related",4
1204,2017,3,18,theft,73
1205,2017,3,18,vandalism,27
1206,2017,3,18,weapon-related crime,1
1207,2017,3,19,assault,6
1208,2017,3,19,battery,31
1209,2017,3,19,burglary,39
1210,2017,3,19,child-related crimes,4
1211,2017,3,19,disorderly conduct,7
1212,2017,3,19,driving under the influence,12
1213,2017,3,19,drug possession,27
1214,2017,3,19,drunk in public,22
1215,2017,3,19,"illegal sales, manufacture, or transport",2
1216,2017,3,19,motor vehicle theft,30
1217,2017,3,19,other,28
1218,2017,3,19,"sex crimes, not child-related",3
1219,2017,3,19,theft,68
1220,2017,3,19,vandalism,27
1221,2017,3,2,arson,1
1222,2017,3,2,assault,6
1223,2017,3,2,battery,22
1224,2017,3,2,burglary,40
1225,2017,3,2,disorderly conduct,7
1226,2017,3,2,driving under the influence,12
1227,2017,3,2,drug possession,58
1228,2017,3,2,drunk in public,16
1229,2017,3,2,fraud,1
1230,2017,3,2,illegal conceal or carry of weapon,8
1231,2017,3,2,"illegal sales, manufacture, or transport",3
1232,2017,3,2,motor vehicle theft,36
1233,2017,3,2,murder,1
1234,2017,3,2,other,35
1235,2017,3,2,"sex crimes, not child-related",2
1236,2017,3,2,theft,71
1237,2017,3,2,vandalism,24
1238,2017,3,2,weapon-related crime,1
1239,2017,3,20,arson,2
1240,2017,3,20,assault,9
1241,2017,3,20,battery,23
1242,2017,3,20,burglary,37
1243,2017,3,20,child-related crimes,2
1244,2017,3,20,disorderly conduct,6
1245,2017,3,20,driving under the influence,5
1246,2017,3,20,drug possession,28
1247,2017,3,20,drunk in public,15
1248,2017,3,20,fraud,5
1249,2017,3,20,illegal conceal or carry of weapon,1
1250,2017,3,20,"illegal sales, manufacture, or transport",5
1251,2017,3,20,motor vehicle theft,43
1252,2017,3,20,other,33
1253,2017,3,20,"sex crimes, not child-related",5
1254,2017,3,20,theft,63
1255,2017,3,20,vandalism,29
1256,2017,3,20,weapon-related crime,4
1257,2017,3,21,arson,1
1258,2017,3,21,assault,17
1259,2017,3,21,battery,14
1260,2017,3,21,burglary,61
1261,2017,3,21,child-related crimes,3
1262,2017,3,21,disorderly conduct,4
1263,2017,3,21,driving under the influence,5
1264,2017,3,21,drug possession,43
1265,2017,3,21,drunk in public,11
1266,2017,3,21,fraud,3
1267,2017,3,21,illegal conceal or carry of weapon,4
1268,2017,3,21,"illegal sales, manufacture, or transport",2
1269,2017,3,21,motor vehicle theft,45
1270,2017,3,21,other,45
1271,2017,3,21,"sex crimes, not child-related",6
1272,2017,3,21,theft,57
1273,2017,3,21,vandalism,21
1274,2017,3,21,weapon-related crime,4
1275,2017,3,22,assault,12
1276,2017,3,22,battery,19
1277,2017,3,22,burglary,65
1278,2017,3,22,child-related crimes,3
1279,2017,3,22,disorderly conduct,2
1280,2017,3,22,driving under the influence,3
1281,2017,3,22,drug possession,37
1282,2017,3,22,drunk in public,9
1283,2017,3,22,fraud,3
1284,2017,3,22,illegal conceal or carry of weapon,6
1285,2017,3,22,"illegal sales, manufacture, or transport",5
1286,2017,3,22,motor vehicle theft,40
1287,2017,3,22,other,34
1288,2017,3,22,"sex crimes, not child-related",5
1289,2017,3,22,theft,60
1290,2017,3,22,vandalism,24
1291,2017,3,22,weapon-related crime,2
1292,2017,3,23,assault,9
1293,2017,3,23,battery,19
1294,2017,3,23,burglary,57
1295,2017,3,23,child-related crimes,3
1296,2017,3,23,disorderly conduct,3
1297,2017,3,23,driving under the influence,10
1298,2017,3,23,drug possession,50
1299,2017,3,23,drunk in public,14
1300,2017,3,23,fraud,11
1301,2017,3,23,illegal conceal or carry of weapon,2
1302,2017,3,23,"illegal sales, manufacture, or transport",2
1303,2017,3,23,motor vehicle theft,38
1304,2017,3,23,murder,2
1305,2017,3,23,other,38
1306,2017,3,23,"sex crimes, not child-related",4
1307,2017,3,23,theft,71
1308,2017,3,23,vandalism,20
1309,2017,3,23,weapon-related crime,1
1310,2017,3,24,arson,1
1311,2017,3,24,assault,6
1312,2017,3,24,attempted murder,1
1313,2017,3,24,battery,31
1314,2017,3,24,burglary,52
1315,2017,3,24,child-related crimes,2
1316,2017,3,24,disorderly conduct,7
1317,2017,3,24,driving under the influence,11
1318,2017,3,24,drug possession,23
1319,2017,3,24,drunk in public,15
1320,2017,3,24,fraud,6
1321,2017,3,24,illegal conceal or carry of weapon,5
1322,2017,3,24,"illegal sales, manufacture, or transport",2
1323,2017,3,24,motor vehicle theft,37
1324,2017,3,24,other,46
1325,2017,3,24,"sex crimes, not child-related",4
1326,2017,3,24,theft,68
1327,2017,3,24,vandalism,29
1328,2017,3,24,weapon-related crime,6
1329,2017,3,25,arson,1
1330,2017,3,25,assault,8
1331,2017,3,25,battery,28
1332,2017,3,25,burglary,54
1333,2017,3,25,child-related crimes,1
1334,2017,3,25,disorderly conduct,7
1335,2017,3,25,driving under the influence,12
1336,2017,3,25,drug possession,29
1337,2017,3,25,drunk in public,15
1338,2017,3,25,fraud,3
1339,2017,3,25,illegal conceal or carry of weapon,2
1340,2017,3,25,"illegal sales, manufacture, or transport",3
1341,2017,3,25,motor vehicle theft,31
1342,2017,3,25,other,33
1343,2017,3,25,"sex crimes, not child-related",6
1344,2017,3,25,theft,90
1345,2017,3,25,vandalism,30
1346,2017,3,25,weapon-related crime,1
1347,2017,3,26,arson,2
1348,2017,3,26,assault,13
1349,2017,3,26,battery,25
1350,2017,3,26,burglary,51
1351,2017,3,26,child-related crimes,5
1352,2017,3,26,disorderly conduct,8
1353,2017,3,26,driving under the influence,19
1354,2017,3,26,drug possession,33
1355,2017,3,26,drunk in public,20
1356,2017,3,26,fraud,5
1357,2017,3,26,illegal conceal or carry of weapon,1
1358,2017,3,26,"illegal sales, manufacture, or transport",1
1359,2017,3,26,motor vehicle theft,42
1360,2017,3,26,other,26
1361,2017,3,26,"sex crimes, not child-related",1
1362,2017,3,26,theft,72
1363,2017,3,26,vandalism,25
1364,2017,3,27,arson,1
1365,2017,3,27,assault,12
1366,2017,3,27,attempted murder,1
1367,2017,3,27,battery,18
1368,2017,3,27,burglary,47
1369,2017,3,27,child-related crimes,3
1370,2017,3,27,disorderly conduct,6
1371,2017,3,27,driving under the influence,6
1372,2017,3,27,drug possession,34
1373,2017,3,27,drunk in public,10
1374,2017,3,27,fraud,7
1375,2017,3,27,illegal conceal or carry of weapon,2
1376,2017,3,27,"illegal sales, manufacture, or transport",2
1377,2017,3,27,motor vehicle theft,42
1378,2017,3,27,other,40
1379,2017,3,27,"sex crimes, not child-related",3
1380,2017,3,27,theft,60
1381,2017,3,27,vandalism,21
1382,2017,3,27,weapon-related crime,1
1383,2017,3,28,arson,1
1384,2017,3,28,assault,9
1385,2017,3,28,battery,10
1386,2017,3,28,burglary,48
1387,2017,3,28,child-related crimes,1
1388,2017,3,28,disorderly conduct,3
1389,2017,3,28,driving under the influence,3
1390,2017,3,28,drug possession,35
1391,2017,3,28,drunk in public,16
1392,2017,3,28,fraud,4
1393,2017,3,28,illegal conceal or carry of weapon,1
1394,2017,3,28,"illegal sales, manufacture, or transport",1
1395,2017,3,28,motor vehicle theft,34
1396,2017,3,28,other,37
1397,2017,3,28,"sex crimes, not child-related",2
1398,2017,3,28,theft,81
1399,2017,3,28,vandalism,20
1400,2017,3,28,weapon-related crime,1
1401,2017,3,29,assault,8
1402,2017,3,29,battery,26
1403,2017,3,29,burglary,56
1404,2017,3,29,child-related crimes,1
1405,2017,3,29,disorderly conduct,3
1406,2017,3,29,driving under the influence,12
1407,2017,3,29,drug possession,36
1408,2017,3,29,drunk in public,12
1409,2017,3,29,fraud,5
1410,2017,3,29,illegal conceal or carry of weapon,7
1411,2017,3,29,"illegal sales, manufacture, or transport",4
1412,2017,3,29,motor vehicle theft,37
1413,2017,3,29,other,29
1414,2017,3,29,theft,56
1415,2017,3,29,vandalism,29
1416,2017,3,29,weapon-related crime,3
1417,2017,3,3,arson,2
1418,2017,3,3,assault,10
1419,2017,3,3,battery,35
1420,2017,3,3,burglary,46
1421,2017,3,3,child-related crimes,3
1422,2017,3,3,disorderly conduct,12
1423,2017,3,3,driving under the influence,17
1424,2017,3,3,drug possession,44
1425,2017,3,3,drunk in public,16
1426,2017,3,3,fraud,7
1427,2017,3,3,illegal conceal or carry of weapon,3
1428,2017,3,3,"illegal sales, manufacture, or transport",7
1429,2017,3,3,motor vehicle theft,41
1430,2017,3,3,other,54
1431,2017,3,3,"sex crimes, not child-related",8
1432,2017,3,3,theft,86
1433,2017,3,3,vandalism,42
1434,2017,3,3,weapon-related crime,7
1435,2017,3,30,arson,1
1436,2017,3,30,assault,8
1437,2017,3,30,battery,24
1438,2017,3,30,burglary,52
1439,2017,3,30,child-related crimes,1
1440,2017,3,30,driving under the influence,13
1441,2017,3,30,drug possession,51
1442,2017,3,30,drunk in public,11
1443,2017,3,30,fraud,4
1444,2017,3,30,illegal conceal or carry of weapon,3
1445,2017,3,30,"illegal sales, manufacture, or transport",1
1446,2017,3,30,motor vehicle theft,34
1447,2017,3,30,other,45
1448,2017,3,30,"sex crimes, not child-related",4
1449,2017,3,30,theft,78
1450,2017,3,30,vandalism,27
1451,2017,3,30,weapon-related crime,5
1452,2017,3,31,assault,9
1453,2017,3,31,battery,28
1454,2017,3,31,burglary,44
1455,2017,3,31,child-related crimes,2
1456,2017,3,31,disorderly conduct,2
1457,2017,3,31,driving under the influence,15
1458,2017,3,31,drug possession,41
1459,2017,3,31,drunk in public,14
1460,2017,3,31,fraud,5
1461,2017,3,31,illegal conceal or carry of weapon,4
1462,2017,3,31,"illegal sales, manufacture, or transport",2
1463,2017,3,31,motor vehicle theft,41
1464,2017,3,31,other,44
1465,2017,3,31,"sex crimes, not child-related",1
1466,2017,3,31,theft,66
1467,2017,3,31,vandalism,22
1468,2017,3,4,arson,2
1469,2017,3,4,assault,15
1470,2017,3,4,battery,17
1471,2017,3,4,burglary,56
1472,2017,3,4,disorderly conduct,15
1473,2017,3,4,driving under the influence,20
1474,2017,3,4,drug possession,23
1475,2017,3,4,drunk in public,21
1476,2017,3,4,fraud,7
1477,2017,3,4,illegal conceal or carry of weapon,3
1478,2017,3,4,"illegal sales, manufacture, or transport",4
1479,2017,3,4,motor vehicle theft,38
1480,2017,3,4,other,46
1481,2017,3,4,"sex crimes, not child-related",4
1482,2017,3,4,theft,67
1483,2017,3,4,vandalism,38
1484,2017,3,4,weapon-related crime,3
1485,2017,3,5,assault,12
1486,2017,3,5,battery,17
1487,2017,3,5,burglary,51
1488,2017,3,5,disorderly conduct,13
1489,2017,3,5,driving under the influence,20
1490,2017,3,5,drug possession,36
1491,2017,3,5,drunk in public,17
1492,2017,3,5,fraud,4
1493,2017,3,5,illegal conceal or carry of weapon,3
1494,2017,3,5,"illegal sales, manufacture, or transport",1
1495,2017,3,5,motor vehicle theft,43
1496,2017,3,5,other,34
1497,2017,3,5,"sex crimes, not child-related",6
1498,2017,3,5,theft,55
1499,2017,3,5,vandalism,21
1500,2017,3,5,weapon-related crime,3
1501,2017,3,6,assault,9
1502,2017,3,6,battery,20
1503,2017,3,6,burglary,38
1504,2017,3,6,child-related crimes,1
1505,2017,3,6,disorderly conduct,4
1506,2017,3,6,driving under the influence,6
1507,2017,3,6,drug possession,31
1508,2017,3,6,drunk in public,11
1509,2017,3,6,fraud,1
1510,2017,3,6,illegal conceal or carry of weapon,3
1511,2017,3,6,"illegal sales, manufacture, or transport",3
1512,2017,3,6,motor vehicle theft,31
1513,2017,3,6,other,33
1514,2017,3,6,"sex crimes, not child-related",2
1515,2017,3,6,theft,70
1516,2017,3,6,vandalism,21
1517,2017,3,6,weapon-related crime,1
1518,2017,3,7,arson,1
1519,2017,3,7,assault,12
1520,2017,3,7,attempted murder,1
1521,2017,3,7,battery,18
1522,2017,3,7,burglary,49
1523,2017,3,7,disorderly conduct,8
1524,2017,3,7,driving under the influence,10
1525,2017,3,7,drug possession,34
1526,2017,3,7,drunk in public,8
1527,2017,3,7,fraud,6
1528,2017,3,7,illegal conceal or carry of weapon,2
1529,2017,3,7,"illegal sales, manufacture, or transport",2
1530,2017,3,7,motor vehicle theft,42
1531,2017,3,7,murder,1
1532,2017,3,7,other,40
1533,2017,3,7,"sex crimes, not child-related",2
1534,2017,3,7,theft,87
1535,2017,3,7,vandalism,25
1536,2017,3,7,weapon-related crime,2
1537,2017,3,8,arson,2
1538,2017,3,8,assault,12
1539,2017,3,8,attempted murder,1
1540,2017,3,8,battery,24
1541,2017,3,8,burglary,41
1542,2017,3,8,child-related crimes,2
1543,2017,3,8,disorderly conduct,5
1544,2017,3,8,driving under the influence,9
1545,2017,3,8,drug possession,37
1546,2017,3,8,drunk in public,12
1547,2017,3,8,fraud,4
1548,2017,3,8,illegal conceal or carry of weapon,3
1549,2017,3,8,"illegal sales, manufacture, or transport",2
1550,2017,3,8,motor vehicle theft,27
1551,2017,3,8,murder,1
1552,2017,3,8,other,49
1553,2017,3,8,"sex crimes, not child-related",5
1554,2017,3,8,theft,70
1555,2017,3,8,vandalism,25
1556,2017,3,8,weapon-related crime,2
1557,2017,3,9,assault,11
